id_usuario,palavra,contagem
523889937966576,sz,6
523889937966576,sempre,5
523889937966576,rsrs,5
523889937966576,opa,5
523889937966576,tudo,5
523889937966576,ti,5
523889937966576,anos,5
523889937966576,vai,4
1486146538167125,amo,8
1486146538167125,godinho,7
1486146538167125,mt,4
1486146538167125,anos,3
1486146538167125,amores,3
1486146538167125,saudades,3
1486146538167125,quero,3
1486146538167125,parabéns,3
1486146538167125,amiga,3
1486146538167125,tão,3
741580989385892,obrigada,7
741580989385892,pele,6
741580989385892,terra,5
741580989385892,ainda,5
741580989385892,amiga,5
741580989385892,vamos,4
741580989385892,nunca,4
741580989385892,casa,4
741580989385892,além,4
741580989385892,vou,4
1257481127685383,the,7
1257481127685383,merda,2
1257481127685383,gato,2
1257481127685383,from,2
1257481127685383,of,2
1257481127685383,diz,2
1257481127685383,come,1
1257481127685383,esquecer,1
1257481127685383,my,1
1257481127685383,im,1
1651450664917734,sempre,16
1651450664917734,tudo,15
1651450664917734,voltar,13
1651450664917734,todos,11
1651450664917734,melhor,11
1651450664917734,gente,10
1651450664917734,vou,10
1651450664917734,tão,9
1651450664917734,assim,9
1651450664917734,ficar,9
1976561949250115,cof,6
1976561949250115,amores,2
1976561949250115,comigo,2
1976561949250115,fazer,2
1976561949250115,especiais,2
1976561949250115,cada,2
1976561949250115,grupo,2
1976561949250115,rs,2
1976561949250115,vivendo,2
1976561949250115,pessoas,2
741112402763818,sempre,14
741112402763818,vai,12
741112402763818,nunca,11
741112402763818,quero,11
741112402763818,tudo,11
741112402763818,vou,10
741112402763818,coração,9
741112402763818,amigos,9
741112402763818,tão,9
741112402763818,mundo,8
10214421550670970,mineirinha,27
10214421550670970,furia,20
10214421550670970,cascavel,20
10214421550670970,cada,19
10214421550670970,cruzeiro,16
10214421550670970,amigos,15
10214421550670970,todos,15
10214421550670970,moça,15
10214421550670970,ne,14
10214421550670970,olha,14
1540802029367418,capeline,23
1540802029367418,campos,11
1540802029367418,sempre,7
1540802029367418,mto,5
1540802029367418,amigo,5
1540802029367418,muitos,5
1540802029367418,eis,4
1540802029367418,quero,4
1540802029367418,dica,4
1540802029367418,vou,4
1170510339747390,sim,2
1170510339747390,fazendo,1
1170510339747390,dnv,1
1170510339747390,professor,1
1170510339747390,olha,1
1170510339747390,dois,1
1170510339747390,morrer,1
1170510339747390,entendi,1
1170510339747390,opa,1
1170510339747390,the,1
932900373523932,medo,8
932900373523932,tudo,8
932900373523932,vai,7
932900373523932,nunca,7
932900373523932,sempre,6
932900373523932,ainda,6
932900373523932,coisas,6
932900373523932,mundo,6
932900373523932,coisa,5
932900373523932,apenas,5
1528261897239795,passa,1
1528261897239795,menos,1
1528261897239795,pessoas,1
1528261897239795,triste,1
1528261897239795,realidade,1
1528261897239795,ah,1
1528261897239795,cada,1
1528261897239795,vencer,1
1528261897239795,fé,1
1528261897239795,errar,0
575912899414794,olha,7
575912899414794,tūma,5
575912899414794,porra,4
575912899414794,passa,3
575912899414794,cof,3
575912899414794,puta,2
575912899414794,pior,2
575912899414794,potter,2
575912899414794,fazendo,2
575912899414794,top,2
1977291202559840,fazer,2
1977291202559840,gente,1
1977291202559840,assim,1
1977291202559840,tentar,1
1977291202559840,disse,1
1977291202559840,claramente,1
1977291202559840,video,1
1977291202559840,algo,1
1977291202559840,puta,1
1977291202559840,continuo,1
938224233002226,sempre,6
938224233002226,todos,5
938224233002226,palavras,3
938224233002226,amo,3
938224233002226,mundo,3
938224233002226,quero,3
938224233002226,enem,3
938224233002226,centro,3
938224233002226,dentro,3
938224233002226,shopping,2
1796067243760886,vou,16
1796067243760886,sempre,11
1796067243760886,agora,10
1796067243760886,vai,9
1796067243760886,aqui,9
1796067243760886,quero,8
1796067243760886,quer,8
1796067243760886,ver,8
1796067243760886,ainda,8
1796067243760886,so,7
1486348074805772,ter,18
1486348074805772,mundo,14
1486348074805772,porque,13
1486348074805772,melhor,13
1486348074805772,amo,12
1486348074805772,ja,11
1486348074805772,gente,11
1486348074805772,tão,11
1486348074805772,anos,10
1486348074805772,sempre,10
1502378776518622,olha,11
1502378776518622,sim,7
1502378776518622,quizur,7
1502378776518622,agora,5
1502378776518622,vai,4
1502378776518622,gosta,4
1502378776518622,poesia,3
1502378776518622,so,3
1502378776518622,porque,3
1502378776518622,amigos,3
1977069062531207,caralho,6
1977069062531207,tudo,5
1977069062531207,amo,4
1977069062531207,rsrs,3
1977069062531207,gente,3
1977069062531207,quero,3
1977069062531207,aniversário,2
1977069062531207,alguém,2
1977069062531207,assim,2
1977069062531207,mds,2
1401426946632559,amo,6
1401426946632559,eh,5
1401426946632559,todos,5
1401426946632559,mim,4
1401426946632559,oi,3
1401426946632559,vou,2
1401426946632559,ficou,2
1401426946632559,agradeço,2
1401426946632559,foto,2
1401426946632559,alguem,2
1943778079216175,thamylles,7
1943778079216175,encontro,5
1943778079216175,amo,5
1943778079216175,tudo,5
1943778079216175,todas,5
1943778079216175,melhor,4
1943778079216175,crianças,4
1943778079216175,hoje,4
1943778079216175,aqui,3
1943778079216175,anos,3
884794121682326,fofura,4
884794121682326,momento,3
884794121682326,outro,2
884794121682326,necessário,2
884794121682326,coisas,2
884794121682326,quanto,2
884794121682326,gente,2
884794121682326,momentos,2
884794121682326,novos,1
884794121682326,venha,1
1105432349559329,quero,3
1105432349559329,sempre,3
1105432349559329,assim,2
1105432349559329,foto,2
1105432349559329,nunca,2
1105432349559329,espero,2
1105432349559329,faz,2
1105432349559329,melhor,2
1105432349559329,toda,1
1105432349559329,todos,1
997096307098438,toda,1
997096307098438,logo,1
997096307098438,demais,1
997096307098438,saiu,1
997096307098438,chega,1
997096307098438,conheço,1
997096307098438,amo,1
997096307098438,erros,0
997096307098438,então,0
997096307098438,enxerga,0
2094876800735382,melhor,3
2094876800735382,aaaa,3
2094876800735382,aaaaa,3
2094876800735382,tudo,3
2094876800735382,mundo,3
2094876800735382,lixo,3
2094876800735382,vou,2
2094876800735382,berro,2
2094876800735382,além,2
2094876800735382,algo,2
2414528602105480,vai,86
2414528602105480,nunca,44
2414528602105480,melhor,36
2414528602105480,agora,32
2414528602105480,pode,32
2414528602105480,alguém,30
2414528602105480,tudo,30
2414528602105480,ninguém,30
2414528602105480,fazer,30
2414528602105480,quer,28
1232495143519028,gente,17
1232495143519028,alguém,16
1232495143519028,hahaha,16
1232495143519028,porque,14
1232495143519028,pessoas,13
1232495143519028,cabelo,12
1232495143519028,sempre,11
1232495143519028,haha,11
1232495143519028,hahahaha,11
1232495143519028,sim,10
505494126499653,gente,1
505494126499653,abrir,1
505494126499653,sabe,1
505494126499653,potter,1
505494126499653,céu,1
505494126499653,fofa,1
505494126499653,irmão,1
505494126499653,outra,1
505494126499653,tomar,1
505494126499653,quero,1
1044942355647418,mãe,6
1044942355647418,melhor,5
1044942355647418,tempo,4
1044942355647418,processo,3
1044942355647418,pouco,3
1044942355647418,muitas,3
1044942355647418,cada,3
1044942355647418,sempre,3
1044942355647418,graça,3
1044942355647418,hoje,3
2012280462346031,amo,4
2012280462346031,faz,4
2012280462346031,canal,3
2012280462346031,quanto,3
2012280462346031,mim,2
2012280462346031,anos,2
2012280462346031,todos,2
2012280462346031,cada,2
2012280462346031,amigo,2
2012280462346031,pessoa,2
782831401895738,todos,3
782831401895738,agradecer,3
782831401895738,obrigada,3
782831401895738,chegando,2
782831401895738,postar,2
782831401895738,cada,2
782831401895738,amo,2
782831401895738,então,2
782831401895738,marcar,2
782831401895738,saúde,2
2004875956427590,sempre,10
2004875956427590,vai,9
2004875956427590,hoje,7
2004875956427590,amo,7
2004875956427590,olha,7
2004875956427590,gente,7
2004875956427590,mim,6
2004875956427590,sim,6
2004875956427590,amiga,6
2004875956427590,palavra,6
872858692876290,amei,10
872858692876290,coração,9
872858692876290,porque,7
872858692876290,apenas,6
872858692876290,algo,5
872858692876290,ter,5
872858692876290,amizade,5
872858692876290,amo,5
872858692876290,pessoa,5
872858692876290,gente,4
2023637511215863,vou,11
2023637511215863,mim,7
2023637511215863,feia,7
2023637511215863,mundo,5
2023637511215863,campos,5
2023637511215863,tudo,5
2023637511215863,gente,5
2023637511215863,quer,5
2023637511215863,vai,5
2023637511215863,faz,5
698817233653777,melhor,6
698817233653777,cof,6
698817233653777,hoje,3
698817233653777,parabéns,3
698817233653777,dar,2
698817233653777,pedindo,2
698817233653777,amigo,2
698817233653777,gente,2
698817233653777,aí,2
698817233653777,agradeço,2
1502634726523802,amo,6
1502634726523802,bezerra,6
1502634726523802,parabéns,5
1502634726523802,sabe,5
1502634726523802,sempre,5
1502634726523802,pouco,5
1502634726523802,tudo,4
1502634726523802,mim,4
1502634726523802,especial,4
1502634726523802,mãe,4
2041925969376769,quero,5
2041925969376769,pessoas,5
2041925969376769,nn,4
2041925969376769,tudo,3
2041925969376769,aaaaaa,3
2041925969376769,apenas,3
2041925969376769,assim,2
2041925969376769,amei,2
2041925969376769,dnv,2
2041925969376769,religião,2
1022864967872047,vai,26
1022864967872047,ter,19
1022864967872047,sempre,15
1022864967872047,eh,13
1022864967872047,todos,13
1022864967872047,sim,13
1022864967872047,nunca,12
1022864967872047,mim,12
1022864967872047,assim,11
1022864967872047,tudo,11
875705135940560,olha,13
875705135940560,video,5
875705135940560,fazer,5
875705135940560,vamos,4
875705135940560,link,3
875705135940560,novo,2
875705135940560,like,2
875705135940560,né,2
875705135940560,deixa,2
875705135940560,coração,2
1033110380164779,tudo,10
1033110380164779,sempre,9
1033110380164779,mim,7
1033110380164779,ainda,7
1033110380164779,aqui,7
1033110380164779,dentro,7
1033110380164779,exatamente,6
1033110380164779,sim,6
1033110380164779,saber,6
1033110380164779,vai,5
911841485656952,tatto,40
911841485656952,montanari,37
911841485656952,mim,33
911841485656952,so,25
911841485656952,conheço,22
911841485656952,direito,22
911841485656952,importante,22
911841485656952,pa,19
911841485656952,vai,14
911841485656952,amo,14
2000049206898919,basso,9
2000049206898919,melhor,9
2000049206898919,pérez,7
2000049206898919,dotti,6
2000049206898919,vevê,6
2000049206898919,amo,6
2000049206898919,melhores,6
2000049206898919,hoje,5
2000049206898919,amigos,5
2000049206898919,mundo,5
1211223432346372,gonçalves,45
1211223432346372,júlia,6
1211223432346372,patrícia,5
1211223432346372,quero,4
1211223432346372,aaaaa,4
1211223432346372,tão,4
1211223432346372,sempre,3
1211223432346372,vai,3
1211223432346372,fazer,3
1211223432346372,saudade,3
855386091334664,vai,12
855386091334664,gente,10
855386091334664,aaaa,9
855386091334664,gonçalves,7
855386091334664,triste,6
855386091334664,quero,6
855386091334664,yaw,6
855386091334664,alguém,6
855386091334664,vou,5
855386091334664,hj,5
1474155432682501,depressão,22
1474155432682501,vai,14
1474155432682501,gente,12
1474155432682501,sim,11
1474155432682501,coisa,10
1474155432682501,pessoa,10
1474155432682501,pode,9
1474155432682501,falta,9
1474155432682501,agora,9
1474155432682501,pessoas,9
928018567367487,tão,4
928018567367487,embora,4
928018567367487,ainda,3
928018567367487,menina,2
928018567367487,novo,2
928018567367487,brincadeira,2
928018567367487,achou,2
928018567367487,sério,2
928018567367487,vou,2
928018567367487,vídeo,2
1942377509357721,tudo,15
1942377509357721,sempre,13
1942377509357721,vai,9
1942377509357721,pessoas,9
1942377509357721,ponto,8
1942377509357721,lá,6
1942377509357721,tão,6
1942377509357721,cada,6
1942377509357721,mim,6
1942377509357721,assim,6
