id_usuario,palavra,contagem
1796067243760886,ainda,8
1796067243760886,quero,8
1796067243760886,ver,8
1486348074805772,soares,37
1486348074805772,bianca,37
1486348074805772,ter,18
1486348074805772,amor,15
1486348074805772,dia,14
1486348074805772,mundo,14
1486348074805772,vida,14
1486348074805772,melhor,13
1486348074805772,porque,13
1486348074805772,amo,12
1502378776518622,carlos,27
1502378776518622,jean,24
1502378776518622,ai,11
1502378776518622,olha,11
1502378776518622,silva,8
1502378776518622,fernando,7
1502378776518622,sim,7
1502378776518622,quizur,7
1502378776518622,ana,6
1502378776518622,agora,5
1977069062531207,thais,27
1977069062531207,caralho,6
1977069062531207,tudo,5
1977069062531207,amo,4
1977069062531207,rsrs,3
1977069062531207,quero,3
1977069062531207,gente,3
1977069062531207,porra,2
1977069062531207,renan,2
1977069062531207,vida,2
1401426946632559,deus,7
1401426946632559,oliveira,6
1401426946632559,alice,6
1401426946632559,amo,6
1401426946632559,todos,5
1401426946632559,eh,5
1401426946632559,nao,4
1401426946632559,mim,4
1401426946632559,silva,3
1401426946632559,vida,3
1943778079216175,dia,9
1943778079216175,sousa,8
1943778079216175,thamylles,7
1943778079216175,maia,6
1943778079216175,todas,5
1943778079216175,amo,5
1943778079216175,encontro,5
1943778079216175,tudo,5
1943778079216175,vida,4
1943778079216175,niver,4
884794121682326,fofura,4
884794121682326,momento,3
884794121682326,dias,2
884794121682326,momentos,2
884794121682326,quanto,2
884794121682326,necessário,2
884794121682326,coisas,2
884794121682326,outro,2
884794121682326,gente,2
884794121682326,boas,2
1105432349559329,quero,3
1105432349559329,vida,3
1105432349559329,sempre,3
1105432349559329,flor,3
1105432349559329,melhor,2
1105432349559329,bom,2
1105432349559329,assim,2
1105432349559329,espero,2
1105432349559329,nunca,2
1105432349559329,foto,2
997096307098438,toda,1
997096307098438,amo,1
997096307098438,santos,1
997096307098438,conheço,1
997096307098438,logo,1
997096307098438,saiu,1
997096307098438,chega,1
997096307098438,demais,1
997096307098438,errado,0
997096307098438,errada,0
2094876800735382,vida,4
2094876800735382,ai,4
2094876800735382,emily,4
2094876800735382,melhor,3
2094876800735382,socorro,3
2094876800735382,mundo,3
2094876800735382,lixo,3
2094876800735382,tudo,3
2094876800735382,aaaaa,3
2094876800735382,aaaa,3
2414528602105480,vai,86
2414528602105480,vida,44
2414528602105480,nunca,44
2414528602105480,sei,42
2414528602105480,melhor,36
2414528602105480,pode,32
2414528602105480,agora,32
2414528602105480,alguém,30
2414528602105480,ninguém,30
2414528602105480,tudo,30
1232495143519028,gente,17
1232495143519028,alguém,16
1232495143519028,hahaha,16
1232495143519028,porque,14
1232495143519028,pessoas,13
1232495143519028,vida,13
1232495143519028,cabelo,12
1232495143519028,sempre,11
1232495143519028,hahahaha,11
1232495143519028,haha,11
505494126499653,fofa,1
505494126499653,abrir,1
505494126499653,luto,1
505494126499653,irmão,1
505494126499653,outro,1
505494126499653,harry,1
505494126499653,outra,1
505494126499653,sabe,1
505494126499653,quero,1
505494126499653,céu,1
1044942355647418,dia,10
1044942355647418,mãe,6
1044942355647418,vida,5
1044942355647418,melhor,5
1044942355647418,deus,5
1044942355647418,liga,4
1044942355647418,bom,4
1044942355647418,jesus,4
1044942355647418,tempo,4
1044942355647418,pouco,3
2012280462346031,faz,4
2012280462346031,amo,4
2012280462346031,dias,3
2012280462346031,quanto,3
2012280462346031,maria,3
2012280462346031,feliz,3
2012280462346031,canal,3
2012280462346031,todos,2
2012280462346031,clara,2
2012280462346031,anos,2
782831401895738,deus,4
782831401895738,obrigada,3
782831401895738,agradecer,3
782831401895738,todos,3
782831401895738,cada,2
782831401895738,saúde,2
782831401895738,chegando,2
782831401895738,marcar,2
782831401895738,esporte,2
782831401895738,então,2
2004875956427590,daniely,18
2004875956427590,deus,13
2004875956427590,vida,13
2004875956427590,sempre,10
2004875956427590,vai,9
2004875956427590,olha,7
2004875956427590,hoje,7
2004875956427590,gente,7
2004875956427590,amo,7
2004875956427590,mim,6
872858692876290,amei,10
872858692876290,coração,9
872858692876290,vida,8
872858692876290,porque,7
872858692876290,dia,6
872858692876290,deus,6
872858692876290,apenas,6
872858692876290,algo,5
872858692876290,pessoa,5
872858692876290,ter,5
2023637511215863,vou,11
2023637511215863,vida,8
2023637511215863,amor,8
2023637511215863,nao,7
2023637511215863,feia,7
2023637511215863,mim,7
2023637511215863,feliz,7
2023637511215863,faz,5
2023637511215863,campos,5
2023637511215863,quer,5
698817233653777,cof,6
698817233653777,melhor,6
698817233653777,davi,5
698817233653777,davis,5
698817233653777,lays,5
698817233653777,eduardo,3
698817233653777,parabéns,3
698817233653777,dia,3
698817233653777,lucas,3
698817233653777,hoje,3
1502634726523802,brasileiro,31
1502634726523802,dias,29
1502634726523802,juliana,27
1502634726523802,azevedo,12
1502634726523802,bezerra,6
1502634726523802,flavia,6
1502634726523802,eduarda,6
1502634726523802,dia,6
1502634726523802,amo,6
1502634726523802,parabéns,5
2041925969376769,quero,5
2041925969376769,pessoas,5
2041925969376769,nn,4
2041925969376769,juliana,4
2041925969376769,tudo,3
2041925969376769,apenas,3
2041925969376769,mano,3
2041925969376769,aaaaaa,3
2041925969376769,bom,2
2041925969376769,triste,2
1022864967872047,vai,26
1022864967872047,ter,19
1022864967872047,dia,18
1022864967872047,vida,17
1022864967872047,sempre,15
1022864967872047,eh,13
1022864967872047,todos,13
1022864967872047,sim,13
1022864967872047,nunca,12
1022864967872047,mim,12
875705135940560,rayssa,28
875705135940560,dixon,28
875705135940560,walker,28
875705135940560,olha,13
875705135940560,luis,9
875705135940560,jorge,9
875705135940560,almeida,9
875705135940560,filha,5
875705135940560,fazer,5
875705135940560,video,5
1033110380164779,tudo,10
1033110380164779,sempre,9
1033110380164779,aqui,7
1033110380164779,dentro,7
1033110380164779,mim,7
1033110380164779,ainda,7
1033110380164779,saber,6
1033110380164779,sim,6
1033110380164779,exatamente,6
1033110380164779,vai,5
911841485656952,maria,69
911841485656952,tatto,40
911841485656952,montanari,37
911841485656952,mim,33
911841485656952,sei,26
911841485656952,so,25
911841485656952,direito,22
911841485656952,importante,22
911841485656952,conheço,22
911841485656952,pa,19
2000049206898919,gabriel,12
2000049206898919,melhor,9
2000049206898919,basso,9
2000049206898919,dia,9
2000049206898919,julia,8
2000049206898919,pérez,7
2000049206898919,vevê,6
2000049206898919,amo,6
2000049206898919,melhores,6
2000049206898919,dotti,6
1211223432346372,gonçalves,45
1211223432346372,karoliny,44
1211223432346372,júlia,6
1211223432346372,maria,5
1211223432346372,patrícia,5
1211223432346372,senhor,4
1211223432346372,deus,4
1211223432346372,quero,4
1211223432346372,matheus,4
1211223432346372,beatriz,4
855386091334664,gabriel,17
855386091334664,vai,12
855386091334664,laysa,11
855386091334664,jonatan,11
855386091334664,gente,10
855386091334664,aaaa,9
855386091334664,mano,8
855386091334664,alves,7
855386091334664,gonçalves,7
855386091334664,alguém,6
1474155432682501,depressão,22
1474155432682501,vai,14
1474155432682501,gente,12
1474155432682501,sim,11
1474155432682501,coisa,10
1474155432682501,pessoa,10
1474155432682501,pessoas,9
1474155432682501,agora,9
1474155432682501,vida,9
1474155432682501,pode,9
928018567367487,tão,4
928018567367487,embora,4
928018567367487,ainda,3
928018567367487,maioria,2
928018567367487,sério,2
928018567367487,quer,2
928018567367487,achou,2
928018567367487,vídeo,2
928018567367487,vou,2
928018567367487,brincadeira,2
1942377509357721,tudo,15
1942377509357721,sempre,13
1942377509357721,dia,12
1942377509357721,nao,10
1942377509357721,vai,9
1942377509357721,pessoas,9
1942377509357721,ponto,8
1942377509357721,cristina,7
1942377509357721,mim,6
1942377509357721,pessoa,6
