Data,Tendência,id_usuario
2017-09-14,1.4500000000000008,1502169689831039
2017-09-16,1.4000000000000004,1502169689831039
2017-09-17,1.3666666666666671,1502169689831039
2017-09-19,1.3166666666666669,1502169689831039
2017-09-25,1.266666666666667,1502169689831039
2017-09-26,1.3000000000000005,1502169689831039
2017-09-30,1.3500000000000003,1502169689831039
2017-10-04,1.3333333333333335,1502169689831039
2017-10-06,1.316666666666667,1502169689831039
2017-05-18,2.6000000000000005,1457411227699416
2017-05-19,2.6000000000000005,1457411227699416
2017-05-20,2.5666666666666673,1457411227699416
2017-05-21,2.533333333333334,1457411227699416
2017-05-22,2.5000000000000004,1457411227699416
2017-05-23,2.4666666666666672,1457411227699416
2017-05-24,2.4666666666666672,1457411227699416
2017-05-25,2.4333333333333336,1457411227699416
2017-05-26,2.3333333333333335,1457411227699416
2017-05-28,2.2666666666666666,1457411227699416
2017-05-29,2.266666666666667,1457411227699416
2017-05-30,2.3000000000000007,1457411227699416
2017-05-31,2.3333333333333344,1457411227699416
2017-06-01,2.3166666666666673,1457411227699416
2017-06-02,2.3166666666666678,1457411227699416
2017-06-03,2.3000000000000007,1457411227699416
2017-06-05,2.2166666666666672,1457411227699416
2017-06-06,2.183333333333334,1457411227699416
2017-06-07,2.250000000000001,1457411227699416
2017-06-08,2.350000000000001,1457411227699416
2017-06-09,2.3833333333333337,1457411227699416
2017-06-11,2.35,1457411227699416
2017-06-12,2.316666666666667,1457411227699416
2017-06-13,2.2666666666666666,1457411227699416
2017-06-14,2.2666666666666666,1457411227699416
2017-06-16,2.3000000000000003,1457411227699416
2017-06-17,2.3000000000000007,1457411227699416
2017-06-20,2.333333333333334,1457411227699416
2017-06-21,2.250000000000001,1457411227699416
2017-06-23,2.150000000000001,1457411227699416
2017-06-24,2.150000000000001,1457411227699416
2017-06-25,2.1500000000000004,1457411227699416
2017-06-26,2.1500000000000004,1457411227699416
2017-06-28,2.1500000000000004,1457411227699416
2017-06-29,2.1666666666666674,1457411227699416
2017-06-30,2.2166666666666672,1457411227699416
2017-07-02,2.266666666666667,1457411227699416
2017-07-03,2.266666666666667,1457411227699416
2017-07-05,2.266666666666667,1457411227699416
2017-07-06,2.2833333333333337,1457411227699416
2017-07-07,2.333333333333334,1457411227699416
2017-07-10,2.3500000000000005,1457411227699416
2017-07-11,2.3500000000000005,1457411227699416
2017-07-12,2.350000000000001,1457411227699416
2017-07-13,2.283333333333334,1457411227699416
2017-07-15,2.1833333333333345,1457411227699416
2017-07-16,2.1500000000000004,1457411227699416
2017-07-17,2.2166666666666677,1457411227699416
2017-07-18,2.2166666666666672,1457411227699416
2017-07-19,2.1500000000000004,1457411227699416
2017-07-20,2.2833333333333337,1457411227699416
2017-07-23,2.4666666666666672,1457411227699416
2017-07-24,2.516666666666667,1457411227699416
2017-07-25,2.5166666666666675,1457411227699416
2017-07-27,2.4833333333333343,1457411227699416
2017-07-28,2.4833333333333343,1457411227699416
2017-07-29,2.5000000000000013,1457411227699416
2017-07-30,2.516666666666668,1457411227699416
2017-07-31,2.4833333333333343,1457411227699416
2017-08-01,2.45,1457411227699416
2017-08-02,2.5,1457411227699416
2017-08-03,2.533333333333333,1457411227699416
2017-08-04,2.5333333333333337,1457411227699416
2017-08-05,2.5500000000000003,1457411227699416
2017-08-06,2.616666666666667,1457411227699416
2017-08-07,2.6333333333333333,1457411227699416
2017-08-08,2.6333333333333337,1457411227699416
2017-08-09,2.650000000000001,1457411227699416
2017-08-10,2.6666666666666674,1457411227699416
2017-08-11,2.7333333333333343,1457411227699416
2017-08-12,2.733333333333334,1457411227699416
2017-08-13,2.7333333333333343,1457411227699416
2017-08-14,2.783333333333334,1457411227699416
2017-08-15,2.8166666666666673,1457411227699416
2017-08-16,2.8500000000000005,1457411227699416
2017-08-17,2.933333333333334,1457411227699416
2017-08-18,3.0666666666666673,1457411227699416
2017-08-19,3.133333333333334,1457411227699416
2017-08-20,3.183333333333334,1457411227699416
2017-08-21,3.2166666666666672,1457411227699416
2017-08-22,3.0500000000000007,1457411227699416
2017-08-23,2.9,1457411227699416
2017-08-24,2.8833333333333337,1457411227699416
2017-08-25,2.8833333333333337,1457411227699416
2017-08-28,2.9166666666666665,1457411227699416
2017-08-29,2.9500000000000006,1457411227699416
2017-08-30,2.9666666666666672,1457411227699416
2017-08-31,2.9500000000000006,1457411227699416
2017-09-01,3.0500000000000003,1457411227699416
2017-09-03,3.166666666666667,1457411227699416
2017-09-04,3.15,1457411227699416
2017-09-05,3.1166666666666667,1457411227699416
2017-09-06,3.183333333333334,1457411227699416
2017-09-08,3.250000000000001,1457411227699416
2017-09-09,3.2333333333333347,1457411227699416
2017-09-10,3.233333333333334,1457411227699416
2017-09-11,3.2500000000000018,1457411227699416
2017-09-12,3.283333333333334,1457411227699416
2017-09-13,3.266666666666668,1457411227699416
2017-09-14,3.166666666666668,1457411227699416
2017-09-15,3.100000000000001,1457411227699416
2017-09-16,3.050000000000001,1457411227699416
2017-09-18,2.9666666666666677,1457411227699416
2017-09-19,2.9166666666666674,1457411227699416
2017-09-20,2.8833333333333333,1457411227699416
2017-09-21,2.8000000000000003,1457411227699416
2017-09-22,2.683333333333333,1457411227699416
2017-09-23,2.5666666666666664,1457411227699416
2017-09-24,2.4666666666666663,1457411227699416
2017-09-26,2.416666666666667,1457411227699416
2017-09-27,2.4333333333333336,1457411227699416
2017-09-28,2.433333333333334,1457411227699416
2017-09-29,2.4000000000000004,1457411227699416
2017-10-01,2.466666666666667,1457411227699416
2017-10-04,2.5500000000000007,1457411227699416
2017-10-05,2.516666666666667,1457411227699416
2017-10-06,2.5166666666666675,1457411227699416
2017-10-07,2.5333333333333337,1457411227699416
2017-10-09,2.383333333333334,1457411227699416
2017-10-10,2.250000000000001,1457411227699416
2017-10-12,2.250000000000001,1457411227699416
2017-10-13,2.250000000000001,1457411227699416
2017-10-16,2.150000000000001,1457411227699416
2017-10-18,2.0666666666666673,1457411227699416
2017-10-19,2.033333333333334,1457411227699416
2017-10-20,1.9833333333333338,1457411227699416
2017-10-21,1.9666666666666672,1457411227699416
2017-10-23,1.9500000000000004,1457411227699416
2017-05-20,3.15,2069736153313031
2017-05-22,3.2166666666666663,2069736153313031
2017-05-23,3.25,2069736153313031
2017-05-24,3.3,2069736153313031
2017-05-25,3.316666666666667,2069736153313031
2017-05-26,3.3,2069736153313031
2017-05-27,3.2833333333333337,2069736153313031
2017-05-28,3.3,2069736153313031
2017-05-31,3.3333333333333335,2069736153313031
2017-06-02,3.3666666666666667,2069736153313031
2017-06-03,3.35,2069736153313031
2017-06-05,3.3,2069736153313031
2017-06-06,3.25,2069736153313031
2017-06-07,3.1333333333333333,2069736153313031
2017-06-08,3.0666666666666664,2069736153313031
2017-06-09,2.9666666666666663,2069736153313031
2017-06-10,2.8666666666666676,2069736153313031
2017-06-11,2.933333333333334,2069736153313031
2017-06-12,2.8833333333333333,2069736153313031
2017-06-13,2.7166666666666672,2069736153313031
2017-06-14,2.6666666666666674,2069736153313031
2017-06-15,2.7166666666666677,2069736153313031
2017-06-17,2.783333333333334,2069736153313031
2017-06-18,2.750000000000001,2069736153313031
2017-06-19,2.733333333333334,2069736153313031
2017-06-20,2.7333333333333343,2069736153313031
2017-06-22,2.7333333333333343,2069736153313031
2017-06-23,2.733333333333334,2069736153313031
2017-06-24,2.700000000000001,2069736153313031
2017-06-25,2.65,2069736153313031
2017-06-27,2.6666666666666665,2069736153313031
2017-06-28,2.7333333333333334,2069736153313031
2017-06-29,2.7333333333333334,2069736153313031
2017-06-30,2.750000000000001,2069736153313031
2017-07-01,2.8166666666666673,2069736153313031
2017-07-02,2.9166666666666674,2069736153313031
2017-07-04,2.916666666666667,2069736153313031
2017-07-08,2.8500000000000005,2069736153313031
2017-07-09,2.850000000000001,2069736153313031
2017-07-10,2.800000000000001,2069736153313031
2017-07-12,2.733333333333334,2069736153313031
2017-07-14,2.833333333333334,2069736153313031
2017-07-15,2.9333333333333336,2069736153313031
2017-07-16,2.95,2069736153313031
2017-07-17,2.9333333333333336,2069736153313031
2017-07-18,2.9500000000000006,2069736153313031
2017-07-19,3.066666666666667,2069736153313031
2017-07-20,3.0666666666666664,2069736153313031
2017-07-21,3.0166666666666657,2069736153313031
2017-07-22,3.0499999999999994,2069736153313031
2017-07-23,3.1,2069736153313031
2017-07-24,3.1500000000000004,2069736153313031
2017-07-25,3.216666666666667,2069736153313031
2017-07-26,3.3500000000000005,2069736153313031
2017-07-27,3.4666666666666672,2069736153313031
2017-07-30,3.5166666666666666,2069736153313031
2017-07-31,3.466666666666667,2069736153313031
2017-08-02,3.4666666666666677,2069736153313031
2017-08-04,3.483333333333334,2069736153313031
2017-08-05,3.4500000000000006,2069736153313031
2017-08-06,3.450000000000001,2069736153313031
2017-08-07,3.4333333333333345,2069736153313031
2017-08-08,3.4833333333333347,2069736153313031
2017-08-09,3.650000000000001,2069736153313031
2017-08-10,3.750000000000001,2069736153313031
2017-08-11,3.683333333333334,2069736153313031
2017-08-12,3.733333333333334,2069736153313031
2017-08-13,3.8166666666666673,2069736153313031
2017-08-14,3.850000000000001,2069736153313031
2017-08-15,3.9166666666666674,2069736153313031
2017-08-17,3.9333333333333336,2069736153313031
2017-08-18,3.866666666666667,2069736153313031
2017-08-19,3.916666666666667,2069736153313031
2017-08-20,4.083333333333333,2069736153313031
2017-08-21,4.266666666666667,2069736153313031
2017-08-22,4.433333333333333,2069736153313031
2017-08-24,4.449999999999999,2069736153313031
2017-08-25,4.566666666666666,2069736153313031
2017-08-29,4.916666666666665,2069736153313031
2017-08-30,5.216666666666666,2069736153313031
2017-09-01,5.299999999999999,2069736153313031
2017-09-04,5.299999999999998,2069736153313031
2017-09-05,5.249999999999999,2069736153313031
2017-09-06,5.099999999999999,2069736153313031
2017-09-07,4.999999999999998,2069736153313031
2017-09-08,5.049999999999999,2069736153313031
2017-09-09,5.166666666666666,2069736153313031
2017-09-13,5.199999999999999,2069736153313031
2017-09-14,5.166666666666666,2069736153313031
2017-09-15,5.183333333333333,2069736153313031
2017-09-16,5.199999999999998,2069736153313031
2017-09-17,5.249999999999999,2069736153313031
2017-09-19,5.366666666666667,2069736153313031
2017-09-20,5.3166666666666655,2069736153313031
2017-09-21,5.166666666666665,2069736153313031
2017-09-22,5.216666666666665,2069736153313031
2017-09-23,5.2,2069736153313031
2017-09-24,5.25,2069736153313031
2017-09-25,5.333333333333333,2069736153313031
2017-09-26,5.25,2069736153313031
2017-09-27,5.266666666666667,2069736153313031
2017-09-28,5.366666666666666,2069736153313031
2017-09-29,5.533333333333333,2069736153313031
2017-09-30,5.583333333333332,2069736153313031
2017-10-03,5.466666666666665,2069736153313031
2017-10-04,5.416666666666666,2069736153313031
2017-10-07,5.466666666666667,2069736153313031
2017-10-08,5.433333333333333,2069736153313031
2017-10-09,5.1499999999999995,2069736153313031
2017-10-10,4.8500000000000005,2069736153313031
2017-10-11,4.8,2069736153313031
2017-10-13,4.833333333333333,2069736153313031
2017-10-14,4.8999999999999995,2069736153313031
2017-10-19,5.0,2069736153313031
2017-10-20,4.966666666666666,2069736153313031
2017-10-21,4.966666666666667,2069736153313031
2017-10-22,5.133333333333333,2069736153313031
2017-10-23,5.366666666666666,2069736153313031
2017-10-24,5.499999999999999,2069736153313031
2017-05-23,5.750000000000001,815098648696899
2017-05-24,5.783333333333334,815098648696899
2017-05-26,5.7666666666666675,815098648696899
2017-05-29,6.1,815098648696899
2017-05-30,6.366666666666667,815098648696899
2017-06-01,6.266666666666667,815098648696899
2017-06-03,6.333333333333333,815098648696899
2017-06-04,6.483333333333333,815098648696899
2017-06-05,6.533333333333333,815098648696899
2017-06-06,6.65,815098648696899
2017-06-07,6.8,815098648696899
2017-06-08,6.816666666666666,815098648696899
2017-06-09,6.783333333333333,815098648696899
2017-06-10,6.75,815098648696899
2017-06-11,6.733333333333333,815098648696899
2017-06-12,6.699999999999999,815098648696899
2017-06-13,6.716666666666665,815098648696899
2017-06-14,6.799999999999999,815098648696899
2017-06-15,6.816666666666667,815098648696899
2017-06-20,6.766666666666667,815098648696899
2017-06-22,6.699999999999999,815098648696899
2017-06-26,6.583333333333333,815098648696899
2017-06-27,6.349999999999999,815098648696899
2017-06-29,6.183333333333332,815098648696899
2017-06-30,5.9833333333333325,815098648696899
2017-07-01,5.649999999999999,815098648696899
2017-07-05,5.349999999999999,815098648696899
2017-07-06,4.499999999999999,815098648696899
2017-07-08,3.8333333333333344,815098648696899
2017-07-10,3.666666666666667,815098648696899
2017-07-11,3.35,815098648696899
2017-07-17,3.2833333333333337,815098648696899
2017-07-21,3.2,815098648696899
2017-07-24,2.7666666666666666,815098648696899
2017-07-25,2.483333333333333,815098648696899
2017-08-03,2.5000000000000004,815098648696899
2017-08-13,2.416666666666667,815098648696899
2017-08-24,2.250000000000001,815098648696899
2017-08-27,2.1666666666666674,815098648696899
2017-08-29,2.0500000000000007,815098648696899
2017-08-30,1.9000000000000012,815098648696899
2017-09-01,1.8500000000000008,815098648696899
2017-09-03,1.8166666666666675,815098648696899
2017-09-08,1.800000000000001,815098648696899
2017-09-11,1.783333333333334,815098648696899
2017-09-12,1.7500000000000009,815098648696899
2017-09-18,1.700000000000001,815098648696899
2017-09-19,1.6166666666666676,815098648696899
2017-09-20,1.5666666666666675,815098648696899
2017-09-21,1.5666666666666675,815098648696899
2017-09-25,1.5500000000000012,815098648696899
2017-09-26,1.5333333333333345,815098648696899
2017-09-27,1.533333333333334,815098648696899
2017-09-28,1.5333333333333345,815098648696899
2017-09-29,1.5666666666666675,815098648696899
2017-10-08,1.6166666666666674,815098648696899
2017-06-02,2.3500000000000005,848813808619893
2017-06-03,2.3833333333333337,848813808619893
2017-06-07,2.400000000000001,848813808619893
2017-06-09,2.3500000000000005,848813808619893
2017-06-12,2.2833333333333337,848813808619893
2017-06-13,2.216666666666667,848813808619893
2017-06-14,2.1666666666666674,848813808619893
2017-06-15,2.2166666666666672,848813808619893
2017-06-19,2.2500000000000004,848813808619893
2017-06-20,2.233333333333334,848813808619893
2017-06-22,2.3000000000000007,848813808619893
2017-06-23,2.416666666666668,848813808619893
2017-06-24,2.500000000000001,848813808619893
2017-06-25,2.5000000000000004,848813808619893
2017-06-26,2.416666666666667,848813808619893
2017-06-27,2.3000000000000003,848813808619893
2017-06-28,2.2833333333333337,848813808619893
2017-06-29,2.316666666666667,848813808619893
2017-06-30,2.283333333333333,848813808619893
2017-07-01,2.25,848813808619893
2017-07-03,2.2333333333333334,848813808619893
2017-07-04,2.1666666666666665,848813808619893
2017-07-05,2.0666666666666673,848813808619893
2017-07-06,2.033333333333334,848813808619893
2017-07-07,2.000000000000001,848813808619893
2017-07-08,1.9833333333333345,848813808619893
2017-07-09,1.9833333333333343,848813808619893
2017-07-10,1.950000000000001,848813808619893
2017-07-11,1.9166666666666679,848813808619893
2017-07-12,1.916666666666668,848813808619893
2017-07-13,1.9333333333333345,848813808619893
2017-07-14,1.9500000000000013,848813808619893
2017-07-16,1.966666666666668,848813808619893
2017-07-17,2.000000000000001,848813808619893
2017-07-18,2.050000000000001,848813808619893
2017-07-20,2.033333333333334,848813808619893
2017-07-23,2.000000000000001,848813808619893
2017-07-24,1.950000000000001,848813808619893
2017-07-29,1.8833333333333344,848813808619893
2017-07-30,1.8833333333333344,848813808619893
2017-07-31,1.8000000000000007,848813808619893
2017-08-01,1.6833333333333342,848813808619893
2017-08-02,1.6500000000000008,848813808619893
2017-08-04,1.7166666666666675,848813808619893
2017-08-05,1.8166666666666673,848813808619893
2017-08-06,1.8666666666666674,848813808619893
2017-08-07,1.8666666666666676,848813808619893
2017-08-10,1.8500000000000008,848813808619893
2017-08-11,1.8666666666666671,848813808619893
2017-08-13,1.9166666666666672,848813808619893
2017-08-18,2.0000000000000004,848813808619893
2017-08-20,2.0500000000000003,848813808619893
2017-08-22,2.1333333333333337,848813808619893
2017-08-24,2.2500000000000004,848813808619893
2017-08-26,2.3000000000000003,848813808619893
2017-08-27,2.3,848813808619893
2017-08-28,2.316666666666667,848813808619893
2017-08-31,2.3833333333333337,848813808619893
2017-09-01,2.400000000000001,848813808619893
2017-09-02,2.366666666666667,848813808619893
2017-09-04,2.383333333333334,848813808619893
2017-09-05,2.3833333333333337,848813808619893
2017-09-06,2.366666666666667,848813808619893
2017-09-07,2.366666666666667,848813808619893
2017-09-08,2.3500000000000005,848813808619893
2017-09-09,2.35,848813808619893
2017-09-10,2.366666666666667,848813808619893
2017-09-11,2.3833333333333337,848813808619893
2017-09-14,2.4333333333333336,848813808619893
2017-09-15,2.45,848813808619893
2017-09-16,2.5000000000000004,848813808619893
2017-09-17,2.5333333333333337,848813808619893
2017-09-18,2.466666666666667,848813808619893
2017-09-19,2.3499999999999996,848813808619893
2017-09-20,2.2666666666666666,848813808619893
2017-09-21,2.2500000000000004,848813808619893
2017-09-24,2.250000000000001,848813808619893
2017-09-25,2.2500000000000013,848813808619893
2017-09-26,2.250000000000001,848813808619893
2017-09-27,2.2333333333333343,848813808619893
2017-09-28,2.166666666666668,848813808619893
2017-09-29,2.166666666666668,848813808619893
2017-10-01,2.1833333333333345,848813808619893
2017-10-02,2.166666666666668,848813808619893
2017-10-03,2.183333333333334,848813808619893
2017-10-04,2.183333333333334,848813808619893
2017-10-05,2.1833333333333336,848813808619893
2017-10-06,2.1833333333333336,848813808619893
2017-10-08,2.1833333333333336,848813808619893
2017-10-09,2.2000000000000006,848813808619893
2017-10-10,2.150000000000001,848813808619893
2017-10-11,2.166666666666667,848813808619893
2017-10-12,2.266666666666667,848813808619893
2017-10-13,2.266666666666667,848813808619893
2017-10-14,2.2500000000000004,848813808619893
2017-05-21,1.6833333333333347,1946002089051904
2017-05-22,1.716666666666668,1946002089051904
2017-05-23,1.7666666666666677,1946002089051904
2017-05-24,1.7833333333333343,1946002089051904
2017-05-25,1.7833333333333345,1946002089051904
2017-05-26,1.7500000000000009,1946002089051904
2017-05-27,1.733333333333334,1946002089051904
2017-05-28,1.7666666666666673,1946002089051904
2017-05-29,1.8166666666666673,1946002089051904
2017-05-30,1.883333333333334,1946002089051904
2017-05-31,1.883333333333334,1946002089051904
2017-06-02,1.8500000000000003,1946002089051904
2017-06-03,1.8333333333333337,1946002089051904
2017-06-04,1.833333333333334,1946002089051904
2017-06-05,1.8833333333333337,1946002089051904
2017-06-07,1.9166666666666672,1946002089051904
2017-06-08,1.9333333333333338,1946002089051904
2017-06-09,2.0,1946002089051904
2017-06-10,2.016666666666667,1946002089051904
2017-06-11,2.033333333333334,1946002089051904
2017-06-12,2.083333333333334,1946002089051904
2017-06-13,2.1,1946002089051904
2017-06-14,2.1333333333333333,1946002089051904
2017-06-15,2.166666666666667,1946002089051904
2017-06-16,2.15,1946002089051904
2017-06-18,2.1500000000000004,1946002089051904
2017-06-20,2.1666666666666674,1946002089051904
2017-06-22,2.1666666666666674,1946002089051904
2017-06-24,2.166666666666667,1946002089051904
2017-06-25,2.216666666666667,1946002089051904
2017-06-26,2.2666666666666666,1946002089051904
2017-06-27,2.2500000000000004,1946002089051904
2017-06-28,2.2000000000000006,1946002089051904
2017-06-29,2.183333333333334,1946002089051904
2017-06-30,2.200000000000001,1946002089051904
2017-07-02,2.200000000000001,1946002089051904
2017-07-03,2.1666666666666674,1946002089051904
2017-07-04,2.1666666666666674,1946002089051904
2017-07-05,2.1500000000000004,1946002089051904
2017-07-06,2.083333333333334,1946002089051904
2017-07-07,2.100000000000001,1946002089051904
2017-07-08,2.133333333333334,1946002089051904
2017-07-11,2.166666666666667,1946002089051904
2017-07-12,2.1833333333333336,1946002089051904
2017-07-13,2.1333333333333337,1946002089051904
2017-07-14,2.116666666666667,1946002089051904
2017-07-15,2.083333333333334,1946002089051904
2017-07-16,2.0166666666666675,1946002089051904
2017-07-17,2.000000000000001,1946002089051904
2017-07-18,2.000000000000001,1946002089051904
2017-07-19,1.983333333333334,1946002089051904
2017-07-20,1.933333333333334,1946002089051904
2017-07-21,1.8666666666666674,1946002089051904
2017-07-22,1.850000000000001,1946002089051904
2017-07-23,1.8500000000000008,1946002089051904
2017-07-24,1.8333333333333344,1946002089051904
2017-07-27,1.850000000000001,1946002089051904
2017-07-28,1.8833333333333342,1946002089051904
2017-07-29,1.9000000000000006,1946002089051904
2017-07-30,1.8666666666666674,1946002089051904
2017-08-01,1.8166666666666673,1946002089051904
2017-08-03,1.8166666666666675,1946002089051904
2017-08-04,1.833333333333334,1946002089051904
2017-08-06,1.833333333333334,1946002089051904
2017-08-07,1.8166666666666673,1946002089051904
2017-08-10,1.8166666666666675,1946002089051904
2017-08-11,1.833333333333334,1946002089051904
2017-08-12,1.8333333333333337,1946002089051904
2017-08-13,1.866666666666667,1946002089051904
2017-08-14,1.9166666666666672,1946002089051904
2017-08-15,1.8833333333333335,1946002089051904
2017-08-16,1.8333333333333335,1946002089051904
2017-08-17,1.8166666666666673,1946002089051904
2017-08-18,1.816666666666667,1946002089051904
2017-08-20,1.833333333333334,1946002089051904
2017-08-21,1.8000000000000003,1946002089051904
2017-08-24,1.7666666666666668,1946002089051904
2017-08-25,1.7500000000000004,1946002089051904
2017-08-26,1.7333333333333338,1946002089051904
2017-08-27,1.7000000000000006,1946002089051904
2017-08-28,1.6666666666666672,1946002089051904
2017-08-29,1.6666666666666674,1946002089051904
2017-08-30,1.6666666666666674,1946002089051904
2017-08-31,1.650000000000001,1946002089051904
2017-09-01,1.6833333333333342,1946002089051904
2017-09-02,1.7333333333333343,1946002089051904
2017-09-04,1.7333333333333343,1946002089051904
2017-09-05,1.7333333333333343,1946002089051904
2017-09-06,1.7833333333333343,1946002089051904
2017-09-08,1.8666666666666674,1946002089051904
2017-09-10,1.9000000000000006,1946002089051904
2017-09-11,1.883333333333334,1946002089051904
2017-09-13,1.8666666666666674,1946002089051904
2017-09-14,1.8500000000000005,1946002089051904
2017-09-15,1.8500000000000005,1946002089051904
2017-09-16,1.8666666666666671,1946002089051904
2017-09-17,1.85,1946002089051904
2017-09-18,1.8000000000000003,1946002089051904
2017-09-19,1.716666666666667,1946002089051904
2017-09-20,1.6666666666666674,1946002089051904
2017-09-21,1.7000000000000006,1946002089051904
2017-09-22,1.7500000000000007,1946002089051904
2017-09-23,1.7666666666666675,1946002089051904
2017-09-24,1.7666666666666675,1946002089051904
2017-09-26,1.7666666666666675,1946002089051904
2017-09-27,1.7833333333333339,1946002089051904
2017-09-28,1.8000000000000005,1946002089051904
2017-10-01,1.8500000000000005,1946002089051904
2017-10-02,1.9000000000000004,1946002089051904
2017-10-03,1.8833333333333337,1946002089051904
2017-10-04,1.8666666666666671,1946002089051904
2017-10-05,1.8666666666666671,1946002089051904
2017-10-07,1.8666666666666674,1946002089051904
2017-10-08,1.9166666666666672,1946002089051904
2017-10-09,1.9166666666666672,1946002089051904
2017-10-11,1.8500000000000005,1946002089051904
2017-10-12,1.8166666666666673,1946002089051904
2017-10-14,1.783333333333334,1946002089051904
2017-10-15,1.7166666666666677,1946002089051904
2017-10-16,1.650000000000001,1946002089051904
2017-10-17,1.6333333333333344,1946002089051904
