id_usuario,palavra,contagem
1540802029367418,felipe,138
1540802029367418,olha,63
1540802029367418,campos,31
1540802029367418,zortea,25
1540802029367418,amigos,18
1540802029367418,flavia,14
1540802029367418,dia,13
1540802029367418,ano,13
1540802029367418,matheus,12
1170510339747390,gente,33
1170510339747390,simoes,28
1170510339747390,jú,25
1170510339747390,ai,24
1170510339747390,amor,20
1170510339747390,carla,20
1170510339747390,sempre,20
1170510339747390,fazer,19
1170510339747390,vou,19
1170510339747390,simões,18
932900373523932,pessoas,112
932900373523932,tudo,89
932900373523932,vida,89
932900373523932,vai,86
932900373523932,mundo,82
932900373523932,nunca,81
932900373523932,sempre,71
932900373523932,ainda,64
932900373523932,alguém,64
932900373523932,dia,61
1528261897239795,hentz,17
1528261897239795,matheus,15
1528261897239795,carlos,9
1528261897239795,murilo,9
1528261897239795,dia,8
1528261897239795,capinan,7
1528261897239795,bruno,7
1528261897239795,fazer,7
1528261897239795,aqui,6
1528261897239795,hoje,6
575912899414794,tūma,29
575912899414794,tamashī,21
575912899414794,vai,13
575912899414794,olha,11
575912899414794,top,10
575912899414794,feito,10
575912899414794,vou,8
575912899414794,ver,8
575912899414794,gente,6
575912899414794,yu,6
1977291202559840,ai,53
1977291202559840,vai,42
1977291202559840,vou,40
1977291202559840,çç,38
1977291202559840,u_u,35
1977291202559840,e_e,34
1977291202559840,fazer,30
1977291202559840,porque,29
1977291202559840,alguém,26
1977291202559840,quero,25
938224233002226,sempre,22
938224233002226,kauany,17
938224233002226,yukare,14
938224233002226,amor,13
938224233002226,vida,12
938224233002226,todos,10
938224233002226,ana,9
938224233002226,deus,9
938224233002226,tudo,9
938224233002226,amo,8
1796067243760886,amor,75
1796067243760886,vida,64
1796067243760886,vai,62
1796067243760886,design,61
1796067243760886,grafico,59
1796067243760886,vou,56
1796067243760886,dia,55
1796067243760886,nunca,54
1796067243760886,quero,50
1796067243760886,quer,48
1486348074805772,tudo,594
1486348074805772,dia,583
1486348074805772,amor,561
1486348074805772,deus,483
1486348074805772,vida,465
1486348074805772,sempre,460
1486348074805772,vai,440
1486348074805772,porque,383
1486348074805772,amo,357
1486348074805772,bom,333
1502378776518622,carlos,174
1502378776518622,ai,174
1502378776518622,jean,170
1502378776518622,cara,119
1502378776518622,olha,110
1502378776518622,breme,79
1502378776518622,stolt,60
1502378776518622,vai,60
1502378776518622,gustavo,58
1502378776518622,wagner,56
1977069062531207,quero,44
1977069062531207,thais,38
1977069062531207,vou,30
1977069062531207,amo,28
1977069062531207,sempre,26
1977069062531207,milena,25
1977069062531207,amor,25
1977069062531207,tudo,24
1977069062531207,instasize,24
1977069062531207,vai,23
1401426946632559,isabelle,92
1401426946632559,alice,90
1401426946632559,oliveira,78
1401426946632559,amo,46
1401426946632559,silva,39
1401426946632559,marina,37
1401426946632559,nao,36
1401426946632559,vou,36
1401426946632559,gente,34
1401426946632559,feliz,34
1943778079216175,sousa,100
1943778079216175,dia,66
1943778079216175,deus,60
1943778079216175,amo,60
1943778079216175,thamylles,48
1943778079216175,sempre,48
1943778079216175,maia,44
1943778079216175,vida,43
1943778079216175,amigos,43
1943778079216175,amor,42
884794121682326,boa,53
884794121682326,boa_noite,36
884794121682326,boa_tarde,30
884794121682326,noite,29
884794121682326,tarde,24
884794121682326,vida,21
884794121682326,dia,16
884794121682326,melissa,15
884794121682326,tudo,14
884794121682326,siqueira,14
1105432349559329,duda,31
1105432349559329,karolyne,28
1105432349559329,fernandes,28
1105432349559329,vida,25
1105432349559329,mello,19
1105432349559329,dia,17
1105432349559329,the,17
1105432349559329,todos,16
1105432349559329,quero,15
1105432349559329,sempre,15
997096307098438,the,51
997096307098438,and,36
997096307098438,you,29
997096307098438,have,23
997096307098438,your,21
997096307098438,of,19
997096307098438,in,15
997096307098438,new,14
997096307098438,mc,12
997096307098438,darkorbit,10
2094876800735382,emily,41
2094876800735382,vou,39
2094876800735382,ano,30
2094876800735382,vida,27
2094876800735382,amo,26
2094876800735382,vai,26
2094876800735382,melhor,23
2094876800735382,ai,23
2094876800735382,pessoas,22
2094876800735382,tudo,21
2414528602105480,vai,206
2414528602105480,vou,136
2414528602105480,amor,134
2414528602105480,vida,134
2414528602105480,sei,122
2414528602105480,mim,112
2414528602105480,tudo,110
2414528602105480,salles,106
2414528602105480,quero,106
2414528602105480,nunca,104
1232495143519028,kaue,190
1232495143519028,assis,141
1232495143519028,tintel,109
1232495143519028,camilla,88
1232495143519028,pessoas,78
1232495143519028,alguém,76
1232495143519028,dia,69
1232495143519028,ainda,66
1232495143519028,tudo,64
1232495143519028,porque,62
505494126499653,alegriadakim,15
505494126499653,kim,14
505494126499653,you,14
505494126499653,caixa,13
505494126499653,amo,13
505494126499653,ganhar,13
505494126499653,preciso,11
505494126499653,amiga,10
505494126499653,melhor,10
505494126499653,especial,10
1044942355647418,santos,82
1044942355647418,deus,68
1044942355647418,dia,68
1044942355647418,reis,67
1044942355647418,vida,65
1044942355647418,yolanda,60
1044942355647418,maria,55
1044942355647418,ave,55
1044942355647418,bom,51
1044942355647418,tudo,49
2012280462346031,amo,36
2012280462346031,vida,25
2012280462346031,todos,25
2012280462346031,feliz,23
2012280462346031,dia,21
2012280462346031,deus,20
2012280462346031,ano,20
2012280462346031,amor,18
2012280462346031,sempre,15
2012280462346031,parabéns,14
782831401895738,thayna,53
782831401895738,goulart,48
782831401895738,dorneles,41
782831401895738,bom,18
782831401895738,paola,17
782831401895738,dia,16
782831401895738,camilli,16
782831401895738,pereira,15
782831401895738,karina,14
782831401895738,cunha,14
2004875956427590,deus,68
2004875956427590,daniely,31
2004875956427590,vida,30
2004875956427590,amo,25
2004875956427590,sempre,24
2004875956427590,vai,24
2004875956427590,hoje,22
2004875956427590,dia,20
2004875956427590,ano,19
2004875956427590,feliz,17
872858692876290,vida,56
872858692876290,shaiene,42
872858692876290,ferreira,37
872858692876290,amor,34
872858692876290,tudo,32
872858692876290,dia,31
872858692876290,sempre,28
872858692876290,tempo,27
872858692876290,nao,27
872858692876290,gente,26
2023637511215863,vida,60
2023637511215863,deus,51
2023637511215863,sempre,41
2023637511215863,amo,40
2023637511215863,dia,36
2023637511215863,vou,36
2023637511215863,feliz,33
2023637511215863,amor,31
2023637511215863,tudo,30
2023637511215863,pessoas,29
698817233653777,melhor,7
698817233653777,lays,6
698817233653777,davi,6
698817233653777,cof,6
698817233653777,amo,5
698817233653777,davis,5
698817233653777,parabéns,5
698817233653777,acho,5
698817233653777,quero,4
698817233653777,sei,4
1502634726523802,brasileiro,122
1502634726523802,juliana,106
1502634726523802,dias,103
1502634726523802,bezerra,94
1502634726523802,deus,78
1502634726523802,vida,55
1502634726523802,dia,47
1502634726523802,feliz,46
1502634726523802,amo,42
1502634726523802,sempre,41
2041925969376769,pessoas,36
2041925969376769,ferreira,36
2041925969376769,dia,32
2041925969376769,vida,29
2041925969376769,sempre,28
2041925969376769,amor,26
2041925969376769,ter,23
2041925969376769,boa,23
2041925969376769,juliana,22
2041925969376769,todos,22
1022864967872047,deus,116
1022864967872047,dia,83
1022864967872047,tudo,69
1022864967872047,mim,69
1022864967872047,sempre,58
1022864967872047,vida,58
1022864967872047,ter,55
1022864967872047,vai,54
1022864967872047,senhor,48
1022864967872047,todos,46
875705135940560,rayssa,81
875705135940560,amorim,71
875705135940560,walker,39
875705135940560,dixon,38
875705135940560,amo,32
875705135940560,dia,26
875705135940560,almeida,25
875705135940560,olha,24
875705135940560,deus,22
875705135940560,feliz,20
1033110380164779,deus,484
1033110380164779,senhor,332
1033110380164779,amor,306
1033110380164779,tudo,280
1033110380164779,dia,270
1033110380164779,jesus,260
1033110380164779,todos,239
1033110380164779,sempre,235
1033110380164779,vida,233
1033110380164779,mim,194
911841485656952,maria,161
911841485656952,rita,75
911841485656952,mim,46
911841485656952,tatto,43
911841485656952,montanari,41
911841485656952,dia,36
911841485656952,amo,34
911841485656952,ana,31
911841485656952,sei,30
911841485656952,amigos,28
2000049206898919,dia,74
2000049206898919,gabriel,62
2000049206898919,hoje,61
2000049206898919,amo,60
2000049206898919,sempre,57
2000049206898919,jessica,57
2000049206898919,vida,55
2000049206898919,machado,51
2000049206898919,maria,38
2000049206898919,quero,38
1211223432346372,gonçalves,290
1211223432346372,karoliny,261
1211223432346372,rodrigues,87
1211223432346372,patrícia,83
1211223432346372,vai,79
1211223432346372,júlia,76
1211223432346372,gabriely,70
1211223432346372,vou,43
1211223432346372,dia,43
1211223432346372,julia,37
855386091334664,nunes,92
855386091334664,melody,91
855386091334664,amo,81
855386091334664,aylla,66
855386091334664,dia,54
855386091334664,ruanna,53
855386091334664,amigos,49
855386091334664,santos,42
855386091334664,vou,38
855386091334664,murilo,38
1474155432682501,nao,318
1474155432682501,pessoa,218
1474155432682501,vai,202
1474155432682501,tudo,165
1474155432682501,deus,164
1474155432682501,gente,134
1474155432682501,vida,129
1474155432682501,so,121
1474155432682501,sempre,107
1474155432682501,pessoas,103
928018567367487,soares,31
928018567367487,marina,30
928018567367487,vou,22
928018567367487,sempre,21
928018567367487,vida,19
928018567367487,nao,18
928018567367487,ai,17
928018567367487,thais,16
928018567367487,caroline,15
928018567367487,beatriz,14
1942377509357721,nao,116
1942377509357721,deus,93
1942377509357721,vida,77
1942377509357721,tudo,74
1942377509357721,vai,73
1942377509357721,vou,68
1942377509357721,dia,67
1942377509357721,amo,65
1942377509357721,gente,58
1942377509357721,feliz,56
