_id,id_usuario,likeCreatedTime,data,mes,semana
5a0273cce58afe001ec5a65f,872507229580251,2017-11-02 11:57:56,2017-11-02,2017-11,2017-10-30/2017-11-05
5a0273cce58afe001ec5a660,872507229580251,2017-11-02 11:46:55,2017-11-02,2017-11,2017-10-30/2017-11-05
5a0273cce58afe001ec5a661,872507229580251,2017-11-01 17:15:31,2017-11-01,2017-11,2017-10-30/2017-11-05
5a0273cce58afe001ec5a662,872507229580251,2017-11-01 17:15:30,2017-11-01,2017-11,2017-10-30/2017-11-05
5a0273cce58afe001ec5a663,872507229580251,2017-10-30 02:06:32,2017-10-30,2017-10,2017-10-30/2017-11-05
5a0273cce58afe001ec5a664,872507229580251,2017-10-28 01:16:11,2017-10-28,2017-10,2017-10-23/2017-10-29
5a0273cce58afe001ec5a665,872507229580251,2017-10-26 18:19:50,2017-10-26,2017-10,2017-10-23/2017-10-29
5a0273cce58afe001ec5a666,872507229580251,2017-10-26 02:36:37,2017-10-26,2017-10,2017-10-23/2017-10-29
5a0273cce58afe001ec5a667,872507229580251,2017-10-25 20:11:52,2017-10-25,2017-10,2017-10-23/2017-10-29
5a0273cce58afe001ec5a668,872507229580251,2017-10-25 03:11:39,2017-10-25,2017-10,2017-10-23/2017-10-29
5a0273cce58afe001ec5a669,872507229580251,2017-10-24 23:32:50,2017-10-24,2017-10,2017-10-23/2017-10-29
5a0273cce58afe001ec5a66a,872507229580251,2017-10-24 21:25:28,2017-10-24,2017-10,2017-10-23/2017-10-29
5a0273cce58afe001ec5a66b,872507229580251,2017-10-24 02:23:53,2017-10-24,2017-10,2017-10-23/2017-10-29
5a0273cce58afe001ec5a66c,872507229580251,2017-10-23 03:20:50,2017-10-23,2017-10,2017-10-23/2017-10-29
5a0273cce58afe001ec5a66d,872507229580251,2017-10-22 22:09:56,2017-10-22,2017-10,2017-10-16/2017-10-22
5a0273cce58afe001ec5a66e,872507229580251,2017-10-21 11:51:22,2017-10-21,2017-10,2017-10-16/2017-10-22
5a0273cce58afe001ec5a66f,872507229580251,2017-10-21 11:28:25,2017-10-21,2017-10,2017-10-16/2017-10-22
5a0273cce58afe001ec5a670,872507229580251,2017-10-20 22:54:16,2017-10-20,2017-10,2017-10-16/2017-10-22
5a0273cce58afe001ec5a671,872507229580251,2017-10-20 14:06:46,2017-10-20,2017-10,2017-10-16/2017-10-22
5a0273cce58afe001ec5a672,872507229580251,2017-10-20 13:38:37,2017-10-20,2017-10,2017-10-16/2017-10-22
5a0273cce58afe001ec5a673,872507229580251,2017-10-20 12:54:59,2017-10-20,2017-10,2017-10-16/2017-10-22
5a0273cce58afe001ec5a674,872507229580251,2017-10-20 03:05:15,2017-10-20,2017-10,2017-10-16/2017-10-22
5a0273cce58afe001ec5a675,872507229580251,2017-10-20 01:51:27,2017-10-20,2017-10,2017-10-16/2017-10-22
5a0273cce58afe001ec5a676,872507229580251,2017-10-19 22:31:42,2017-10-19,2017-10,2017-10-16/2017-10-22
5a0273cce58afe001ec5a677,872507229580251,2017-10-19 16:13:23,2017-10-19,2017-10,2017-10-16/2017-10-22
5a0273cce58afe001ec5a678,872507229580251,2017-10-19 16:00:34,2017-10-19,2017-10,2017-10-16/2017-10-22
5a0273cce58afe001ec5a679,872507229580251,2017-10-18 17:38:17,2017-10-18,2017-10,2017-10-16/2017-10-22
5a0273cce58afe001ec5a67a,872507229580251,2017-10-18 01:38:42,2017-10-18,2017-10,2017-10-16/2017-10-22
5a0273cce58afe001ec5a67b,872507229580251,2017-10-17 23:56:25,2017-10-17,2017-10,2017-10-16/2017-10-22
5a0273cce58afe001ec5a67c,872507229580251,2017-10-17 02:25:20,2017-10-17,2017-10,2017-10-16/2017-10-22
5a0273cce58afe001ec5a67d,872507229580251,2017-10-17 02:00:51,2017-10-17,2017-10,2017-10-16/2017-10-22
5a0273cce58afe001ec5a67e,872507229580251,2017-10-16 23:59:19,2017-10-16,2017-10,2017-10-16/2017-10-22
5a0273cce58afe001ec5a67f,872507229580251,2017-10-16 22:37:06,2017-10-16,2017-10,2017-10-16/2017-10-22
5a0273cce58afe001ec5a680,872507229580251,2017-10-15 21:49:36,2017-10-15,2017-10,2017-10-09/2017-10-15
5a0273cce58afe001ec5a681,872507229580251,2017-10-15 21:41:31,2017-10-15,2017-10,2017-10-09/2017-10-15
5a0273cce58afe001ec5a682,872507229580251,2017-10-15 03:26:20,2017-10-15,2017-10,2017-10-09/2017-10-15
5a0273cce58afe001ec5a683,872507229580251,2017-10-15 03:20:17,2017-10-15,2017-10,2017-10-09/2017-10-15
5a0273cce58afe001ec5a684,872507229580251,2017-10-14 21:37:51,2017-10-14,2017-10,2017-10-09/2017-10-15
5a0273cce58afe001ec5a685,872507229580251,2017-10-14 18:55:42,2017-10-14,2017-10,2017-10-09/2017-10-15
5a0273cce58afe001ec5a686,872507229580251,2017-10-14 03:23:55,2017-10-14,2017-10,2017-10-09/2017-10-15
5a0273cce58afe001ec5a687,872507229580251,2017-10-14 02:53:07,2017-10-14,2017-10,2017-10-09/2017-10-15
5a0273cce58afe001ec5a688,872507229580251,2017-10-14 02:11:24,2017-10-14,2017-10,2017-10-09/2017-10-15
5a0273cce58afe001ec5a689,872507229580251,2017-10-13 03:53:11,2017-10-13,2017-10,2017-10-09/2017-10-15
5a0273cce58afe001ec5a68a,872507229580251,2017-10-13 03:39:12,2017-10-13,2017-10,2017-10-09/2017-10-15
5a0273cce58afe001ec5a68b,872507229580251,2017-10-13 00:05:26,2017-10-13,2017-10,2017-10-09/2017-10-15
5a0273cce58afe001ec5a68c,872507229580251,2017-10-13 00:05:16,2017-10-13,2017-10,2017-10-09/2017-10-15
5a0273cce58afe001ec5a68d,872507229580251,2017-10-13 00:03:33,2017-10-13,2017-10,2017-10-09/2017-10-15
5a0273cce58afe001ec5a68e,872507229580251,2017-10-12 19:05:32,2017-10-12,2017-10,2017-10-09/2017-10-15
5a0273cce58afe001ec5a68f,872507229580251,2017-10-12 05:44:29,2017-10-12,2017-10,2017-10-09/2017-10-15
5a0273cce58afe001ec5a690,872507229580251,2017-10-12 05:29:12,2017-10-12,2017-10,2017-10-09/2017-10-15
5a0273cce58afe001ec5a691,872507229580251,2017-10-11 04:07:07,2017-10-11,2017-10,2017-10-09/2017-10-15
5a0273cce58afe001ec5a692,872507229580251,2017-10-11 03:33:27,2017-10-11,2017-10,2017-10-09/2017-10-15
5a0273cce58afe001ec5a693,872507229580251,2017-10-10 16:18:54,2017-10-10,2017-10,2017-10-09/2017-10-15
5a0273cce58afe001ec5a694,872507229580251,2017-10-10 16:15:18,2017-10-10,2017-10,2017-10-09/2017-10-15
5a0273cce58afe001ec5a695,872507229580251,2017-10-09 17:26:09,2017-10-09,2017-10,2017-10-09/2017-10-15
5a0273cce58afe001ec5a696,872507229580251,2017-10-08 19:52:52,2017-10-08,2017-10,2017-10-02/2017-10-08
5a0273cce58afe001ec5a697,872507229580251,2017-10-02 18:24:41,2017-10-02,2017-10,2017-10-02/2017-10-08
5a0273cce58afe001ec5a698,872507229580251,2017-10-02 09:10:26,2017-10-02,2017-10,2017-10-02/2017-10-08
5a0273cce58afe001ec5a699,872507229580251,2017-10-02 06:27:40,2017-10-02,2017-10,2017-10-02/2017-10-08
5a0273cce58afe001ec5a69a,872507229580251,2017-10-02 05:29:18,2017-10-02,2017-10,2017-10-02/2017-10-08
5a0273cce58afe001ec5a69b,872507229580251,2017-10-02 05:29:07,2017-10-02,2017-10,2017-10-02/2017-10-08
5a0273cce58afe001ec5a69c,872507229580251,2017-10-02 05:29:01,2017-10-02,2017-10,2017-10-02/2017-10-08
5a0273cce58afe001ec5a69d,872507229580251,2017-10-02 05:28:47,2017-10-02,2017-10,2017-10-02/2017-10-08
5a0273cce58afe001ec5a69e,872507229580251,2017-10-01 19:45:46,2017-10-01,2017-10,2017-09-25/2017-10-01
5a0273cce58afe001ec5a69f,872507229580251,2017-10-01 18:07:40,2017-10-01,2017-10,2017-09-25/2017-10-01
5a0273cce58afe001ec5a6a0,872507229580251,2017-10-01 17:34:29,2017-10-01,2017-10,2017-09-25/2017-10-01
5a0273cce58afe001ec5a6a1,872507229580251,2017-10-01 17:10:46,2017-10-01,2017-10,2017-09-25/2017-10-01
5a0273cce58afe001ec5a6a2,872507229580251,2017-10-01 17:05:21,2017-10-01,2017-10,2017-09-25/2017-10-01
5a0273cce58afe001ec5a6a3,872507229580251,2017-10-01 16:57:26,2017-10-01,2017-10,2017-09-25/2017-10-01
5a0273cce58afe001ec5a6a4,872507229580251,2017-10-01 16:56:44,2017-10-01,2017-10,2017-09-25/2017-10-01
5a0273cce58afe001ec5a6a5,872507229580251,2017-10-01 14:35:02,2017-10-01,2017-10,2017-09-25/2017-10-01
5a0273cce58afe001ec5a6a6,872507229580251,2017-10-01 14:29:37,2017-10-01,2017-10,2017-09-25/2017-10-01
5a0273cce58afe001ec5a6a7,872507229580251,2017-10-01 14:03:26,2017-10-01,2017-10,2017-09-25/2017-10-01
5a0273cce58afe001ec5a6a8,872507229580251,2017-07-17 00:29:43,2017-07-17,2017-07,2017-07-17/2017-07-23
5a0273cce58afe001ec5a6a9,872507229580251,2017-07-17 00:29:40,2017-07-17,2017-07,2017-07-17/2017-07-23
5a0273cce58afe001ec5a6aa,872507229580251,2017-07-17 00:29:28,2017-07-17,2017-07,2017-07-17/2017-07-23
5a0273cce58afe001ec5a6ab,872507229580251,2017-07-16 23:57:28,2017-07-16,2017-07,2017-07-10/2017-07-16
5a0273cce58afe001ec5a6ac,872507229580251,2017-07-16 23:45:21,2017-07-16,2017-07,2017-07-10/2017-07-16
5a0273cce58afe001ec5a6ad,872507229580251,2017-06-18 23:46:31,2017-06-18,2017-06,2017-06-12/2017-06-18
5a0273cce58afe001ec5a6ae,872507229580251,2017-06-03 03:43:26,2017-06-03,2017-06,2017-05-29/2017-06-04
5a0273cce58afe001ec5a6af,872507229580251,2017-05-03 16:53:33,2017-05-03,2017-05,2017-05-01/2017-05-07
5a047c7a0cd60f001eed3698,1457411227699416,2017-11-08 19:19:27,2017-11-08,2017-11,2017-11-06/2017-11-12
5a047c7a0cd60f001eed3699,1457411227699416,2017-11-07 17:11:10,2017-11-07,2017-11,2017-11-06/2017-11-12
5a047c7a0cd60f001eed369a,1457411227699416,2017-11-07 02:43:17,2017-11-07,2017-11,2017-11-06/2017-11-12
5a047c7a0cd60f001eed369b,1457411227699416,2017-11-04 20:25:11,2017-11-04,2017-11,2017-10-30/2017-11-05
5a047c7a0cd60f001eed369c,1457411227699416,2017-11-03 20:36:27,2017-11-03,2017-11,2017-10-30/2017-11-05
5a047c7a0cd60f001eed369d,1457411227699416,2017-11-03 20:28:45,2017-11-03,2017-11,2017-10-30/2017-11-05
5a047c7a0cd60f001eed369e,1457411227699416,2017-11-01 19:14:01,2017-11-01,2017-11,2017-10-30/2017-11-05
5a047c7a0cd60f001eed369f,1457411227699416,2017-11-01 19:13:58,2017-11-01,2017-11,2017-10-30/2017-11-05
5a047c7a0cd60f001eed36a0,1457411227699416,2017-10-31 21:13:45,2017-10-31,2017-10,2017-10-30/2017-11-05
5a047c7a0cd60f001eed36a1,1457411227699416,2017-10-31 10:24:35,2017-10-31,2017-10,2017-10-30/2017-11-05
5a047c7a0cd60f001eed36a2,1457411227699416,2017-10-29 14:20:39,2017-10-29,2017-10,2017-10-23/2017-10-29
5a047c7a0cd60f001eed36a3,1457411227699416,2017-10-29 14:20:37,2017-10-29,2017-10,2017-10-23/2017-10-29
5a047c7a0cd60f001eed36a4,1457411227699416,2017-10-29 14:20:34,2017-10-29,2017-10,2017-10-23/2017-10-29
5a047c7a0cd60f001eed36a5,1457411227699416,2017-10-29 14:20:32,2017-10-29,2017-10,2017-10-23/2017-10-29
5a047c7a0cd60f001eed36a6,1457411227699416,2017-10-29 14:20:31,2017-10-29,2017-10,2017-10-23/2017-10-29
5a047c7a0cd60f001eed36a7,1457411227699416,2017-10-29 14:20:27,2017-10-29,2017-10,2017-10-23/2017-10-29
5a047c7a0cd60f001eed36a8,1457411227699416,2017-10-23 14:04:48,2017-10-23,2017-10,2017-10-23/2017-10-29
5a047c7a0cd60f001eed36a9,1457411227699416,2017-10-23 14:04:33,2017-10-23,2017-10,2017-10-23/2017-10-29
5a047c7a0cd60f001eed36aa,1457411227699416,2017-10-23 13:36:08,2017-10-23,2017-10,2017-10-23/2017-10-29
5a047c7a0cd60f001eed36ab,1457411227699416,2017-10-23 12:30:30,2017-10-23,2017-10,2017-10-23/2017-10-29
5a047c7a0cd60f001eed36ac,1457411227699416,2017-10-22 14:07:55,2017-10-22,2017-10,2017-10-16/2017-10-22
5a047c7a0cd60f001eed36ad,1457411227699416,2017-10-21 22:26:18,2017-10-21,2017-10,2017-10-16/2017-10-22
5a047c7a0cd60f001eed36ae,1457411227699416,2017-10-16 22:48:37,2017-10-16,2017-10,2017-10-16/2017-10-22
5a047c7a0cd60f001eed36af,1457411227699416,2017-10-13 11:26:00,2017-10-13,2017-10,2017-10-09/2017-10-15
5a047c7a0cd60f001eed36b0,1457411227699416,2017-10-11 20:22:21,2017-10-11,2017-10,2017-10-09/2017-10-15
5a047c7a0cd60f001eed36b1,1457411227699416,2017-10-05 18:54:06,2017-10-05,2017-10,2017-10-02/2017-10-08
5a047c7a0cd60f001eed36b2,1457411227699416,2017-10-05 01:19:48,2017-10-05,2017-10,2017-10-02/2017-10-08
5a047c7a0cd60f001eed36b3,1457411227699416,2017-10-04 20:49:02,2017-10-04,2017-10,2017-10-02/2017-10-08
5a047c7a0cd60f001eed36b4,1457411227699416,2017-10-03 11:35:06,2017-10-03,2017-10,2017-10-02/2017-10-08
5a047c7a0cd60f001eed36b5,1457411227699416,2017-09-29 01:20:17,2017-09-29,2017-09,2017-09-25/2017-10-01
5a047c7a0cd60f001eed36b6,1457411227699416,2017-09-28 22:20:52,2017-09-28,2017-09,2017-09-25/2017-10-01
5a047c7a0cd60f001eed36b7,1457411227699416,2017-09-26 21:37:50,2017-09-26,2017-09,2017-09-25/2017-10-01
5a047c7a0cd60f001eed36b8,1457411227699416,2017-09-26 16:51:40,2017-09-26,2017-09,2017-09-25/2017-10-01
5a047c7a0cd60f001eed36b9,1457411227699416,2017-09-22 18:27:10,2017-09-22,2017-09,2017-09-18/2017-09-24
5a047c7a0cd60f001eed36ba,1457411227699416,2017-09-22 18:27:08,2017-09-22,2017-09,2017-09-18/2017-09-24
5a047c7a0cd60f001eed36bb,1457411227699416,2017-09-21 12:00:19,2017-09-21,2017-09,2017-09-18/2017-09-24
5a047c7a0cd60f001eed36bc,1457411227699416,2017-09-20 22:36:15,2017-09-20,2017-09,2017-09-18/2017-09-24
5a047c7a0cd60f001eed36bd,1457411227699416,2017-09-19 19:18:11,2017-09-19,2017-09,2017-09-18/2017-09-24
5a047c7a0cd60f001eed36be,1457411227699416,2017-09-19 12:52:58,2017-09-19,2017-09,2017-09-18/2017-09-24
5a047c7a0cd60f001eed36bf,1457411227699416,2017-09-18 13:40:19,2017-09-18,2017-09,2017-09-18/2017-09-24
5a047c7a0cd60f001eed36c0,1457411227699416,2017-09-16 00:19:07,2017-09-16,2017-09,2017-09-11/2017-09-17
5a047c7a0cd60f001eed36c1,1457411227699416,2017-09-14 00:20:21,2017-09-14,2017-09,2017-09-11/2017-09-17
5a047c7a0cd60f001eed36c2,1457411227699416,2017-09-11 01:19:27,2017-09-11,2017-09,2017-09-11/2017-09-17
5a047c7a0cd60f001eed36c3,1457411227699416,2017-09-08 18:03:03,2017-09-08,2017-09,2017-09-04/2017-09-10
5a047c7a0cd60f001eed36c4,1457411227699416,2017-09-08 17:00:05,2017-09-08,2017-09,2017-09-04/2017-09-10
5a047c7a0cd60f001eed36c5,1457411227699416,2017-09-06 19:04:51,2017-09-06,2017-09,2017-09-04/2017-09-10
5a047c7a0cd60f001eed36c6,1457411227699416,2017-09-05 11:25:15,2017-09-05,2017-09,2017-09-04/2017-09-10
5a047c7a0cd60f001eed36c7,1457411227699416,2017-09-04 13:26:11,2017-09-04,2017-09,2017-09-04/2017-09-10
5a047c7a0cd60f001eed36c8,1457411227699416,2017-09-03 22:13:19,2017-09-03,2017-09,2017-08-28/2017-09-03
5a047c7a0cd60f001eed36c9,1457411227699416,2017-09-02 18:05:28,2017-09-02,2017-09,2017-08-28/2017-09-03
5a047c7a0cd60f001eed36ca,1457411227699416,2017-08-29 20:23:36,2017-08-29,2017-08,2017-08-28/2017-09-03
5a047c7a0cd60f001eed36cb,1457411227699416,2017-08-29 17:37:08,2017-08-29,2017-08,2017-08-28/2017-09-03
5a047c7a0cd60f001eed36cc,1457411227699416,2017-08-28 03:37:05,2017-08-28,2017-08,2017-08-28/2017-09-03
5a047c7a0cd60f001eed36cd,1457411227699416,2017-08-26 00:23:20,2017-08-26,2017-08,2017-08-21/2017-08-27
5a047c7a0cd60f001eed36ce,1457411227699416,2017-08-25 22:36:05,2017-08-25,2017-08,2017-08-21/2017-08-27
5a047c7a0cd60f001eed36cf,1457411227699416,2017-08-25 12:09:20,2017-08-25,2017-08,2017-08-21/2017-08-27
5a047c7a0cd60f001eed36d0,1457411227699416,2017-08-24 17:00:41,2017-08-24,2017-08,2017-08-21/2017-08-27
5a047c7a0cd60f001eed36d1,1457411227699416,2017-08-23 11:56:40,2017-08-23,2017-08,2017-08-21/2017-08-27
5a047c7a0cd60f001eed36d2,1457411227699416,2017-08-17 19:58:05,2017-08-17,2017-08,2017-08-14/2017-08-20
5a047c7a0cd60f001eed36d3,1457411227699416,2017-08-17 19:51:06,2017-08-17,2017-08,2017-08-14/2017-08-20
5a047c7a0cd60f001eed36d4,1457411227699416,2017-08-16 12:07:33,2017-08-16,2017-08,2017-08-14/2017-08-20
5a047c7a0cd60f001eed36d5,1457411227699416,2017-08-15 23:03:08,2017-08-15,2017-08,2017-08-14/2017-08-20
5a047c7a0cd60f001eed36d6,1457411227699416,2017-08-14 20:45:26,2017-08-14,2017-08,2017-08-14/2017-08-20
5a047c7a0cd60f001eed36d7,1457411227699416,2017-08-14 20:45:17,2017-08-14,2017-08,2017-08-14/2017-08-20
5a047c7a0cd60f001eed36d8,1457411227699416,2017-08-12 16:56:55,2017-08-12,2017-08,2017-08-07/2017-08-13
5a047c7a0cd60f001eed36d9,1457411227699416,2017-08-10 02:40:46,2017-08-10,2017-08,2017-08-07/2017-08-13
5a047c7a0cd60f001eed36da,1457411227699416,2017-08-09 14:27:11,2017-08-09,2017-08,2017-08-07/2017-08-13
5a047c7a0cd60f001eed36db,1457411227699416,2017-08-09 12:01:13,2017-08-09,2017-08,2017-08-07/2017-08-13
5a047c7a0cd60f001eed36dc,1457411227699416,2017-08-08 14:33:40,2017-08-08,2017-08,2017-08-07/2017-08-13
5a047c7a0cd60f001eed36dd,1457411227699416,2017-08-07 10:37:00,2017-08-07,2017-08,2017-08-07/2017-08-13
5a047c7a0cd60f001eed36de,1457411227699416,2017-08-04 20:21:23,2017-08-04,2017-08,2017-07-31/2017-08-06
5a047c7a0cd60f001eed36df,1457411227699416,2017-08-04 03:03:31,2017-08-04,2017-08,2017-07-31/2017-08-06
5a047c7a0cd60f001eed36e0,1457411227699416,2017-08-04 02:29:00,2017-08-04,2017-08,2017-07-31/2017-08-06
5a047c7a0cd60f001eed36e1,1457411227699416,2017-08-03 03:44:27,2017-08-03,2017-08,2017-07-31/2017-08-06
5a047c7a0cd60f001eed36e2,1457411227699416,2017-08-03 03:44:25,2017-08-03,2017-08,2017-07-31/2017-08-06
5a047c7a0cd60f001eed36e3,1457411227699416,2017-08-03 03:44:23,2017-08-03,2017-08,2017-07-31/2017-08-06
5a047c7a0cd60f001eed36e4,1457411227699416,2017-08-03 03:44:21,2017-08-03,2017-08,2017-07-31/2017-08-06
5a047c7a0cd60f001eed36e5,1457411227699416,2017-08-03 03:44:19,2017-08-03,2017-08,2017-07-31/2017-08-06
5a047c7a0cd60f001eed36e6,1457411227699416,2017-08-03 03:44:18,2017-08-03,2017-08,2017-07-31/2017-08-06
5a047c7a0cd60f001eed36e7,1457411227699416,2017-08-03 03:44:16,2017-08-03,2017-08,2017-07-31/2017-08-06
5a047c7a0cd60f001eed36e8,1457411227699416,2017-08-03 03:44:12,2017-08-03,2017-08,2017-07-31/2017-08-06
5a047c7a0cd60f001eed36e9,1457411227699416,2017-08-03 03:44:10,2017-08-03,2017-08,2017-07-31/2017-08-06
5a047c7a0cd60f001eed36ea,1457411227699416,2017-08-03 03:43:35,2017-08-03,2017-08,2017-07-31/2017-08-06
5a047c7a0cd60f001eed36eb,1457411227699416,2017-08-02 23:15:50,2017-08-02,2017-08,2017-07-31/2017-08-06
5a047c7a0cd60f001eed36ec,1457411227699416,2017-08-01 14:13:27,2017-08-01,2017-08,2017-07-31/2017-08-06
5a047c7a0cd60f001eed36ed,1457411227699416,2017-07-30 04:21:17,2017-07-30,2017-07,2017-07-24/2017-07-30
5a047c7a0cd60f001eed36ee,1457411227699416,2017-07-28 16:54:49,2017-07-28,2017-07,2017-07-24/2017-07-30
5a047c7a0cd60f001eed36ef,1457411227699416,2017-07-26 14:21:30,2017-07-26,2017-07,2017-07-24/2017-07-30
5a047c7a0cd60f001eed36f0,1457411227699416,2017-07-25 15:53:04,2017-07-25,2017-07,2017-07-24/2017-07-30
5a047c7a0cd60f001eed36f1,1457411227699416,2017-07-24 12:24:59,2017-07-24,2017-07,2017-07-24/2017-07-30
5a047c7a0cd60f001eed36f2,1457411227699416,2017-07-22 15:11:28,2017-07-22,2017-07,2017-07-17/2017-07-23
5a047c7a0cd60f001eed36f3,1457411227699416,2017-07-17 22:30:26,2017-07-17,2017-07,2017-07-17/2017-07-23
5a047c7a0cd60f001eed36f4,1457411227699416,2017-07-17 22:13:10,2017-07-17,2017-07,2017-07-17/2017-07-23
5a047c7a0cd60f001eed36f5,1457411227699416,2017-07-17 16:00:05,2017-07-17,2017-07,2017-07-17/2017-07-23
5a047c7a0cd60f001eed36f6,1457411227699416,2017-07-17 15:21:50,2017-07-17,2017-07,2017-07-17/2017-07-23
5a047c7a0cd60f001eed36f7,1457411227699416,2017-07-14 23:10:15,2017-07-14,2017-07,2017-07-10/2017-07-16
5a047c7a0cd60f001eed36f8,1457411227699416,2017-07-14 21:53:13,2017-07-14,2017-07,2017-07-10/2017-07-16
5a047c7a0cd60f001eed36f9,1457411227699416,2017-07-11 16:04:12,2017-07-11,2017-07,2017-07-10/2017-07-16
5a047c7a0cd60f001eed36fa,1457411227699416,2017-07-11 03:05:57,2017-07-11,2017-07,2017-07-10/2017-07-16
5a047c7a0cd60f001eed36fb,1457411227699416,2017-07-10 04:19:40,2017-07-10,2017-07,2017-07-10/2017-07-16
5a047c7a0cd60f001eed36fc,1457411227699416,2017-07-07 14:25:31,2017-07-07,2017-07,2017-07-03/2017-07-09
5a047c7a0cd60f001eed36fd,1457411227699416,2017-07-06 18:38:45,2017-07-06,2017-07,2017-07-03/2017-07-09
5a047c7a0cd60f001eed36fe,1457411227699416,2017-07-06 03:38:31,2017-07-06,2017-07,2017-07-03/2017-07-09
5a047c7a0cd60f001eed36ff,1457411227699416,2017-07-06 01:54:21,2017-07-06,2017-07,2017-07-03/2017-07-09
5a047c7a0cd60f001eed3700,1457411227699416,2017-07-05 15:50:58,2017-07-05,2017-07,2017-07-03/2017-07-09
5a047c7a0cd60f001eed3701,1457411227699416,2017-07-05 01:42:41,2017-07-05,2017-07,2017-07-03/2017-07-09
5a047c7a0cd60f001eed3702,1457411227699416,2017-07-04 16:11:20,2017-07-04,2017-07,2017-07-03/2017-07-09
5a047c7a0cd60f001eed3703,1457411227699416,2017-07-04 01:12:42,2017-07-04,2017-07,2017-07-03/2017-07-09
5a047c7a0cd60f001eed3704,1457411227699416,2017-07-04 00:23:47,2017-07-04,2017-07,2017-07-03/2017-07-09
5a047c7a0cd60f001eed3705,1457411227699416,2017-07-02 23:18:07,2017-07-02,2017-07,2017-06-26/2017-07-02
5a047c7a0cd60f001eed3706,1457411227699416,2017-07-02 23:18:02,2017-07-02,2017-07,2017-06-26/2017-07-02
5a047c7a0cd60f001eed3707,1457411227699416,2017-07-02 19:08:03,2017-07-02,2017-07,2017-06-26/2017-07-02
5a047c7a0cd60f001eed3708,1457411227699416,2017-06-30 17:47:36,2017-06-30,2017-06,2017-06-26/2017-07-02
5a047c7a0cd60f001eed3709,1457411227699416,2017-06-30 17:30:25,2017-06-30,2017-06,2017-06-26/2017-07-02
5a047c7a0cd60f001eed370a,1457411227699416,2017-06-30 00:33:46,2017-06-30,2017-06,2017-06-26/2017-07-02
5a047c7a0cd60f001eed370b,1457411227699416,2017-06-27 16:06:39,2017-06-27,2017-06,2017-06-26/2017-07-02
5a047c7a0cd60f001eed370c,1457411227699416,2017-06-24 03:48:37,2017-06-24,2017-06,2017-06-19/2017-06-25
5a047c7a0cd60f001eed370d,1457411227699416,2017-06-24 01:17:59,2017-06-24,2017-06,2017-06-19/2017-06-25
5a047c7a0cd60f001eed370e,1457411227699416,2017-06-23 00:56:41,2017-06-23,2017-06,2017-06-19/2017-06-25
5a047c7a0cd60f001eed370f,1457411227699416,2017-06-22 19:28:00,2017-06-22,2017-06,2017-06-19/2017-06-25
5a047c7a0cd60f001eed3710,1457411227699416,2017-06-22 16:16:13,2017-06-22,2017-06,2017-06-19/2017-06-25
5a047c7a0cd60f001eed3711,1457411227699416,2017-06-22 15:57:08,2017-06-22,2017-06,2017-06-19/2017-06-25
