_id,id_usuario,likeCreatedTime,data,mes,semana
5a0273cce58afe001ec5a669,872507229580251,2017-10-24 23:32:50,2017-10-24,2017-10,2017-10-23/2017-10-29
5a0273cce58afe001ec5a66a,872507229580251,2017-10-24 21:25:28,2017-10-24,2017-10,2017-10-23/2017-10-29
5a0273cce58afe001ec5a66b,872507229580251,2017-10-24 02:23:53,2017-10-24,2017-10,2017-10-23/2017-10-29
5a0273cce58afe001ec5a66c,872507229580251,2017-10-23 03:20:50,2017-10-23,2017-10,2017-10-23/2017-10-29
5a0273cce58afe001ec5a66d,872507229580251,2017-10-22 22:09:56,2017-10-22,2017-10,2017-10-16/2017-10-22
5a0273cce58afe001ec5a66e,872507229580251,2017-10-21 11:51:22,2017-10-21,2017-10,2017-10-16/2017-10-22
5a0273cce58afe001ec5a66f,872507229580251,2017-10-21 11:28:25,2017-10-21,2017-10,2017-10-16/2017-10-22
5a0273cce58afe001ec5a670,872507229580251,2017-10-20 22:54:16,2017-10-20,2017-10,2017-10-16/2017-10-22
5a0273cce58afe001ec5a671,872507229580251,2017-10-20 14:06:46,2017-10-20,2017-10,2017-10-16/2017-10-22
5a0273cce58afe001ec5a672,872507229580251,2017-10-20 13:38:37,2017-10-20,2017-10,2017-10-16/2017-10-22
5a0273cce58afe001ec5a673,872507229580251,2017-10-20 12:54:59,2017-10-20,2017-10,2017-10-16/2017-10-22
5a0273cce58afe001ec5a674,872507229580251,2017-10-20 03:05:15,2017-10-20,2017-10,2017-10-16/2017-10-22
5a0273cce58afe001ec5a675,872507229580251,2017-10-20 01:51:27,2017-10-20,2017-10,2017-10-16/2017-10-22
5a0273cce58afe001ec5a676,872507229580251,2017-10-19 22:31:42,2017-10-19,2017-10,2017-10-16/2017-10-22
5a0273cce58afe001ec5a677,872507229580251,2017-10-19 16:13:23,2017-10-19,2017-10,2017-10-16/2017-10-22
5a0273cce58afe001ec5a678,872507229580251,2017-10-19 16:00:34,2017-10-19,2017-10,2017-10-16/2017-10-22
5a0273cce58afe001ec5a679,872507229580251,2017-10-18 17:38:17,2017-10-18,2017-10,2017-10-16/2017-10-22
5a0273cce58afe001ec5a67a,872507229580251,2017-10-18 01:38:42,2017-10-18,2017-10,2017-10-16/2017-10-22
5a0273cce58afe001ec5a67b,872507229580251,2017-10-17 23:56:25,2017-10-17,2017-10,2017-10-16/2017-10-22
5a0273cce58afe001ec5a67c,872507229580251,2017-10-17 02:25:20,2017-10-17,2017-10,2017-10-16/2017-10-22
5a0273cce58afe001ec5a67d,872507229580251,2017-10-17 02:00:51,2017-10-17,2017-10,2017-10-16/2017-10-22
5a0273cce58afe001ec5a67e,872507229580251,2017-10-16 23:59:19,2017-10-16,2017-10,2017-10-16/2017-10-22
5a0273cce58afe001ec5a67f,872507229580251,2017-10-16 22:37:06,2017-10-16,2017-10,2017-10-16/2017-10-22
5a0273cce58afe001ec5a680,872507229580251,2017-10-15 21:49:36,2017-10-15,2017-10,2017-10-09/2017-10-15
5a0273cce58afe001ec5a681,872507229580251,2017-10-15 21:41:31,2017-10-15,2017-10,2017-10-09/2017-10-15
5a0273cce58afe001ec5a682,872507229580251,2017-10-15 03:26:20,2017-10-15,2017-10,2017-10-09/2017-10-15
5a0273cce58afe001ec5a683,872507229580251,2017-10-15 03:20:17,2017-10-15,2017-10,2017-10-09/2017-10-15
5a0273cce58afe001ec5a684,872507229580251,2017-10-14 21:37:51,2017-10-14,2017-10,2017-10-09/2017-10-15
5a0273cce58afe001ec5a685,872507229580251,2017-10-14 18:55:42,2017-10-14,2017-10,2017-10-09/2017-10-15
5a0273cce58afe001ec5a686,872507229580251,2017-10-14 03:23:55,2017-10-14,2017-10,2017-10-09/2017-10-15
5a0273cce58afe001ec5a687,872507229580251,2017-10-14 02:53:07,2017-10-14,2017-10,2017-10-09/2017-10-15
5a0273cce58afe001ec5a688,872507229580251,2017-10-14 02:11:24,2017-10-14,2017-10,2017-10-09/2017-10-15
5a0273cce58afe001ec5a689,872507229580251,2017-10-13 03:53:11,2017-10-13,2017-10,2017-10-09/2017-10-15
5a0273cce58afe001ec5a68a,872507229580251,2017-10-13 03:39:12,2017-10-13,2017-10,2017-10-09/2017-10-15
5a0273cce58afe001ec5a68b,872507229580251,2017-10-13 00:05:26,2017-10-13,2017-10,2017-10-09/2017-10-15
5a0273cce58afe001ec5a68c,872507229580251,2017-10-13 00:05:16,2017-10-13,2017-10,2017-10-09/2017-10-15
5a0273cce58afe001ec5a68d,872507229580251,2017-10-13 00:03:33,2017-10-13,2017-10,2017-10-09/2017-10-15
5a0273cce58afe001ec5a68e,872507229580251,2017-10-12 19:05:32,2017-10-12,2017-10,2017-10-09/2017-10-15
5a0273cce58afe001ec5a68f,872507229580251,2017-10-12 05:44:29,2017-10-12,2017-10,2017-10-09/2017-10-15
5a0273cce58afe001ec5a690,872507229580251,2017-10-12 05:29:12,2017-10-12,2017-10,2017-10-09/2017-10-15
5a0273cce58afe001ec5a691,872507229580251,2017-10-11 04:07:07,2017-10-11,2017-10,2017-10-09/2017-10-15
5a0273cce58afe001ec5a692,872507229580251,2017-10-11 03:33:27,2017-10-11,2017-10,2017-10-09/2017-10-15
5a0273cce58afe001ec5a693,872507229580251,2017-10-10 16:18:54,2017-10-10,2017-10,2017-10-09/2017-10-15
5a0273cce58afe001ec5a694,872507229580251,2017-10-10 16:15:18,2017-10-10,2017-10,2017-10-09/2017-10-15
5a0273cce58afe001ec5a695,872507229580251,2017-10-09 17:26:09,2017-10-09,2017-10,2017-10-09/2017-10-15
5a0273cce58afe001ec5a696,872507229580251,2017-10-08 19:52:52,2017-10-08,2017-10,2017-10-02/2017-10-08
5a0273cce58afe001ec5a697,872507229580251,2017-10-02 18:24:41,2017-10-02,2017-10,2017-10-02/2017-10-08
5a0273cce58afe001ec5a698,872507229580251,2017-10-02 09:10:26,2017-10-02,2017-10,2017-10-02/2017-10-08
5a0273cce58afe001ec5a699,872507229580251,2017-10-02 06:27:40,2017-10-02,2017-10,2017-10-02/2017-10-08
5a0273cce58afe001ec5a69a,872507229580251,2017-10-02 05:29:18,2017-10-02,2017-10,2017-10-02/2017-10-08
5a0273cce58afe001ec5a69b,872507229580251,2017-10-02 05:29:07,2017-10-02,2017-10,2017-10-02/2017-10-08
5a0273cce58afe001ec5a69c,872507229580251,2017-10-02 05:29:01,2017-10-02,2017-10,2017-10-02/2017-10-08
5a0273cce58afe001ec5a69d,872507229580251,2017-10-02 05:28:47,2017-10-02,2017-10,2017-10-02/2017-10-08
5a0273cce58afe001ec5a69e,872507229580251,2017-10-01 19:45:46,2017-10-01,2017-10,2017-09-25/2017-10-01
5a0273cce58afe001ec5a69f,872507229580251,2017-10-01 18:07:40,2017-10-01,2017-10,2017-09-25/2017-10-01
5a0273cce58afe001ec5a6a0,872507229580251,2017-10-01 17:34:29,2017-10-01,2017-10,2017-09-25/2017-10-01
5a0273cce58afe001ec5a6a1,872507229580251,2017-10-01 17:10:46,2017-10-01,2017-10,2017-09-25/2017-10-01
5a0273cce58afe001ec5a6a2,872507229580251,2017-10-01 17:05:21,2017-10-01,2017-10,2017-09-25/2017-10-01
5a0273cce58afe001ec5a6a3,872507229580251,2017-10-01 16:57:26,2017-10-01,2017-10,2017-09-25/2017-10-01
5a0273cce58afe001ec5a6a4,872507229580251,2017-10-01 16:56:44,2017-10-01,2017-10,2017-09-25/2017-10-01
5a0273cce58afe001ec5a6a5,872507229580251,2017-10-01 14:35:02,2017-10-01,2017-10,2017-09-25/2017-10-01
5a0273cce58afe001ec5a6a6,872507229580251,2017-10-01 14:29:37,2017-10-01,2017-10,2017-09-25/2017-10-01
5a0273cce58afe001ec5a6a7,872507229580251,2017-10-01 14:03:26,2017-10-01,2017-10,2017-09-25/2017-10-01
5a0273cce58afe001ec5a6a8,872507229580251,2017-07-17 00:29:43,2017-07-17,2017-07,2017-07-17/2017-07-23
5a0273cce58afe001ec5a6a9,872507229580251,2017-07-17 00:29:40,2017-07-17,2017-07,2017-07-17/2017-07-23
5a0273cce58afe001ec5a6aa,872507229580251,2017-07-17 00:29:28,2017-07-17,2017-07,2017-07-17/2017-07-23
5a0273cce58afe001ec5a6ab,872507229580251,2017-07-16 23:57:28,2017-07-16,2017-07,2017-07-10/2017-07-16
5a0273cce58afe001ec5a6ac,872507229580251,2017-07-16 23:45:21,2017-07-16,2017-07,2017-07-10/2017-07-16
5a0273cce58afe001ec5a6ad,872507229580251,2017-06-18 23:46:31,2017-06-18,2017-06,2017-06-12/2017-06-18
5a0273cce58afe001ec5a6ae,872507229580251,2017-06-03 03:43:26,2017-06-03,2017-06,2017-05-29/2017-06-04
5a0273cce58afe001ec5a6af,872507229580251,2017-05-03 16:53:33,2017-05-03,2017-05,2017-05-01/2017-05-07
5a043ceab7ddd9001e55aed1,1492157617538982,2017-11-07 12:33:03,2017-11-07,2017-11,2017-11-06/2017-11-12
5a043ceab7ddd9001e55aed2,1492157617538982,2017-11-03 17:47:40,2017-11-03,2017-11,2017-10-30/2017-11-05
5a043ceab7ddd9001e55aed3,1492157617538982,2017-11-02 18:31:26,2017-11-02,2017-11,2017-10-30/2017-11-05
5a043ceab7ddd9001e55aed4,1492157617538982,2017-10-25 17:36:10,2017-10-25,2017-10,2017-10-23/2017-10-29
5a043ceab7ddd9001e55aed5,1492157617538982,2017-10-09 17:46:42,2017-10-09,2017-10,2017-10-09/2017-10-15
5a043ceab7ddd9001e55aed6,1492157617538982,2017-10-03 18:01:07,2017-10-03,2017-10,2017-10-02/2017-10-08
5a043ceab7ddd9001e55aed7,1492157617538982,2017-10-02 19:55:47,2017-10-02,2017-10,2017-10-02/2017-10-08
5a043ceab7ddd9001e55aed8,1492157617538982,2017-09-27 17:42:39,2017-09-27,2017-09,2017-09-25/2017-10-01
5a043ceab7ddd9001e55aed9,1492157617538982,2017-09-27 17:00:47,2017-09-27,2017-09,2017-09-25/2017-10-01
5a043ceab7ddd9001e55aeda,1492157617538982,2017-09-26 15:11:00,2017-09-26,2017-09,2017-09-25/2017-10-01
5a043ceab7ddd9001e55aedb,1492157617538982,2017-09-22 16:49:25,2017-09-22,2017-09,2017-09-18/2017-09-24
5a043ceab7ddd9001e55aedc,1492157617538982,2017-09-15 19:14:28,2017-09-15,2017-09,2017-09-11/2017-09-17
5a043ceab7ddd9001e55aedd,1492157617538982,2017-09-15 18:21:21,2017-09-15,2017-09,2017-09-11/2017-09-17
5a043ceab7ddd9001e55aede,1492157617538982,2017-09-08 17:19:34,2017-09-08,2017-09,2017-09-04/2017-09-10
5a043ceab7ddd9001e55aedf,1492157617538982,2017-09-06 16:37:14,2017-09-06,2017-09,2017-09-04/2017-09-10
5a043ceab7ddd9001e55aee0,1492157617538982,2017-08-30 15:05:57,2017-08-30,2017-08,2017-08-28/2017-09-03
5a043ceab7ddd9001e55aee1,1492157617538982,2017-08-29 19:38:06,2017-08-29,2017-08,2017-08-28/2017-09-03
5a043ceab7ddd9001e55aee2,1492157617538982,2017-08-29 17:56:53,2017-08-29,2017-08,2017-08-28/2017-09-03
5a043ceab7ddd9001e55aee3,1492157617538982,2017-08-29 17:56:46,2017-08-29,2017-08,2017-08-28/2017-09-03
5a043ceab7ddd9001e55aee4,1492157617538982,2017-08-21 17:51:07,2017-08-21,2017-08,2017-08-21/2017-08-27
5a043ceab7ddd9001e55aee5,1492157617538982,2017-08-18 14:46:43,2017-08-18,2017-08,2017-08-14/2017-08-20
5a043ceab7ddd9001e55aee6,1492157617538982,2017-08-17 14:45:06,2017-08-17,2017-08,2017-08-14/2017-08-20
5a043ceab7ddd9001e55aee7,1492157617538982,2017-08-15 13:58:56,2017-08-15,2017-08,2017-08-14/2017-08-20
5a043ceab7ddd9001e55aee8,1492157617538982,2017-08-08 15:09:44,2017-08-08,2017-08,2017-08-07/2017-08-13
5a043ceab7ddd9001e55aee9,1492157617538982,2017-08-08 11:37:01,2017-08-08,2017-08,2017-08-07/2017-08-13
5a043ceab7ddd9001e55aeea,1492157617538982,2017-08-03 14:08:51,2017-08-03,2017-08,2017-07-31/2017-08-06
5a043ceab7ddd9001e55aeeb,1492157617538982,2017-08-03 13:14:44,2017-08-03,2017-08,2017-07-31/2017-08-06
5a043ceab7ddd9001e55aeec,1492157617538982,2017-08-02 18:20:25,2017-08-02,2017-08,2017-07-31/2017-08-06
5a043ceab7ddd9001e55aeed,1492157617538982,2017-08-01 19:42:10,2017-08-01,2017-08,2017-07-31/2017-08-06
5a043ceab7ddd9001e55aeee,1492157617538982,2017-07-30 00:01:20,2017-07-30,2017-07,2017-07-24/2017-07-30
5a043ceab7ddd9001e55aeef,1492157617538982,2017-07-27 12:51:53,2017-07-27,2017-07,2017-07-24/2017-07-30
5a043ceab7ddd9001e55aef0,1492157617538982,2017-07-26 19:33:06,2017-07-26,2017-07,2017-07-24/2017-07-30
5a043ceab7ddd9001e55aef1,1492157617538982,2017-07-25 18:44:27,2017-07-25,2017-07,2017-07-24/2017-07-30
5a043ceab7ddd9001e55aef2,1492157617538982,2017-07-23 18:52:26,2017-07-23,2017-07,2017-07-17/2017-07-23
5a043ceab7ddd9001e55aef3,1492157617538982,2017-07-21 16:33:51,2017-07-21,2017-07,2017-07-17/2017-07-23
5a043ceab7ddd9001e55aef4,1492157617538982,2017-07-21 12:49:10,2017-07-21,2017-07,2017-07-17/2017-07-23
5a043ceab7ddd9001e55aef5,1492157617538982,2017-07-20 20:07:47,2017-07-20,2017-07,2017-07-17/2017-07-23
5a043ceab7ddd9001e55aef6,1492157617538982,2017-07-19 22:18:44,2017-07-19,2017-07,2017-07-17/2017-07-23
5a043ceab7ddd9001e55aef7,1492157617538982,2017-07-19 19:08:25,2017-07-19,2017-07,2017-07-17/2017-07-23
5a043ceab7ddd9001e55aef8,1492157617538982,2017-07-19 14:15:00,2017-07-19,2017-07,2017-07-17/2017-07-23
5a043ceab7ddd9001e55aef9,1492157617538982,2017-07-19 11:47:30,2017-07-19,2017-07,2017-07-17/2017-07-23
5a043ceab7ddd9001e55aefa,1492157617538982,2017-07-17 15:43:43,2017-07-17,2017-07,2017-07-17/2017-07-23
5a043ceab7ddd9001e55aefb,1492157617538982,2017-07-17 12:13:13,2017-07-17,2017-07,2017-07-17/2017-07-23
5a043ceab7ddd9001e55aefc,1492157617538982,2017-07-16 18:50:20,2017-07-16,2017-07,2017-07-10/2017-07-16
5a043ceab7ddd9001e55aefd,1492157617538982,2017-07-14 17:16:55,2017-07-14,2017-07,2017-07-10/2017-07-16
5a043ceab7ddd9001e55aefe,1492157617538982,2017-07-13 15:37:01,2017-07-13,2017-07,2017-07-10/2017-07-16
5a043ceab7ddd9001e55aeff,1492157617538982,2017-07-05 11:50:36,2017-07-05,2017-07,2017-07-03/2017-07-09
5a043ceab7ddd9001e55af00,1492157617538982,2017-06-26 14:54:45,2017-06-26,2017-06,2017-06-26/2017-07-02
5a043ceab7ddd9001e55af01,1492157617538982,2017-06-22 11:43:40,2017-06-22,2017-06,2017-06-19/2017-06-25
5a043ceab7ddd9001e55af02,1492157617538982,2017-06-19 12:58:55,2017-06-19,2017-06,2017-06-19/2017-06-25
5a043ceab7ddd9001e55af03,1492157617538982,2017-06-06 15:40:14,2017-06-06,2017-06,2017-06-05/2017-06-11
5a043ceab7ddd9001e55af04,1492157617538982,2017-06-02 17:12:26,2017-06-02,2017-06,2017-05-29/2017-06-04
5a043ceab7ddd9001e55af05,1492157617538982,2017-06-01 15:27:28,2017-06-01,2017-06,2017-05-29/2017-06-04
5a043ceab7ddd9001e55af06,1492157617538982,2017-05-31 15:19:44,2017-05-31,2017-05,2017-05-29/2017-06-04
5a043ceab7ddd9001e55af07,1492157617538982,2017-05-25 15:55:58,2017-05-25,2017-05,2017-05-22/2017-05-28
5a043ceab7ddd9001e55af08,1492157617538982,2017-05-24 21:49:08,2017-05-24,2017-05,2017-05-22/2017-05-28
5a043ceab7ddd9001e55af09,1492157617538982,2017-05-23 00:43:35,2017-05-23,2017-05,2017-05-22/2017-05-28
5a043ceab7ddd9001e55af0a,1492157617538982,2017-05-05 11:17:10,2017-05-05,2017-05,2017-05-01/2017-05-07
5a055524e7326c001e901403,1502169689831039,2017-11-09 23:20:31,2017-11-09,2017-11,2017-11-06/2017-11-12
5a055524e7326c001e901404,1502169689831039,2017-11-09 01:24:55,2017-11-09,2017-11,2017-11-06/2017-11-12
5a055524e7326c001e901405,1502169689831039,2017-11-08 23:00:31,2017-11-08,2017-11,2017-11-06/2017-11-12
5a055524e7326c001e901406,1502169689831039,2017-11-06 06:30:54,2017-11-06,2017-11,2017-11-06/2017-11-12
5a055524e7326c001e901407,1502169689831039,2017-11-06 04:33:15,2017-11-06,2017-11,2017-11-06/2017-11-12
5a055524e7326c001e901408,1502169689831039,2017-10-30 05:38:24,2017-10-30,2017-10,2017-10-30/2017-11-05
5a055524e7326c001e901409,1502169689831039,2017-10-28 15:16:20,2017-10-28,2017-10,2017-10-23/2017-10-29
5a055524e7326c001e90140a,1502169689831039,2017-10-28 04:07:27,2017-10-28,2017-10,2017-10-23/2017-10-29
5a055524e7326c001e90140b,1502169689831039,2017-10-21 15:27:19,2017-10-21,2017-10,2017-10-16/2017-10-22
5a055524e7326c001e90140c,1502169689831039,2017-10-20 03:21:19,2017-10-20,2017-10,2017-10-16/2017-10-22
5a055524e7326c001e90140d,1502169689831039,2017-10-03 23:36:12,2017-10-03,2017-10,2017-10-02/2017-10-08
5a055524e7326c001e90140e,1502169689831039,2017-10-03 23:36:03,2017-10-03,2017-10,2017-10-02/2017-10-08
5a055524e7326c001e90140f,1502169689831039,2017-10-03 23:35:21,2017-10-03,2017-10,2017-10-02/2017-10-08
5a055524e7326c001e901410,1502169689831039,2017-09-30 15:41:59,2017-09-30,2017-09,2017-09-25/2017-10-01
5a055524e7326c001e901411,1502169689831039,2017-09-25 23:11:05,2017-09-25,2017-09,2017-09-25/2017-10-01
5a055524e7326c001e901412,1502169689831039,2017-09-22 02:52:26,2017-09-22,2017-09,2017-09-18/2017-09-24
5a055524e7326c001e901413,1502169689831039,2017-09-21 02:04:51,2017-09-21,2017-09,2017-09-18/2017-09-24
5a055524e7326c001e901414,1502169689831039,2017-09-18 04:21:44,2017-09-18,2017-09,2017-09-18/2017-09-24
5a055524e7326c001e901415,1502169689831039,2017-09-04 18:50:22,2017-09-04,2017-09,2017-09-04/2017-09-10
5a055524e7326c001e901416,1502169689831039,2017-08-28 18:42:10,2017-08-28,2017-08,2017-08-28/2017-09-03
5a055524e7326c001e901417,1502169689831039,2017-08-25 16:35:02,2017-08-25,2017-08,2017-08-21/2017-08-27
5a055524e7326c001e901418,1502169689831039,2017-08-18 04:44:01,2017-08-18,2017-08,2017-08-14/2017-08-20
5a055524e7326c001e901419,1502169689831039,2017-08-17 06:30:49,2017-08-17,2017-08,2017-08-14/2017-08-20
5a055524e7326c001e90141a,1502169689831039,2017-08-17 02:56:19,2017-08-17,2017-08,2017-08-14/2017-08-20
5a055524e7326c001e90141b,1502169689831039,2017-08-10 18:56:16,2017-08-10,2017-08,2017-08-07/2017-08-13
5a055524e7326c001e90141c,1502169689831039,2017-08-08 15:30:21,2017-08-08,2017-08,2017-08-07/2017-08-13
5a055524e7326c001e90141d,1502169689831039,2017-08-03 19:59:42,2017-08-03,2017-08,2017-07-31/2017-08-06
5a055524e7326c001e90141e,1502169689831039,2017-07-31 01:51:24,2017-07-31,2017-07,2017-07-31/2017-08-06
5a055524e7326c001e90141f,1502169689831039,2017-07-13 22:21:09,2017-07-13,2017-07,2017-07-10/2017-07-16
5a055524e7326c001e901420,1502169689831039,2017-07-10 22:00:48,2017-07-10,2017-07,2017-07-10/2017-07-16
5a055524e7326c001e901421,1502169689831039,2017-07-07 02:24:13,2017-07-07,2017-07,2017-07-03/2017-07-09
5a055524e7326c001e901422,1502169689831039,2017-06-27 08:34:48,2017-06-27,2017-06,2017-06-26/2017-07-02
5a055524e7326c001e901423,1502169689831039,2017-06-19 22:28:51,2017-06-19,2017-06,2017-06-19/2017-06-25
5a055524e7326c001e901424,1502169689831039,2017-06-13 20:30:42,2017-06-13,2017-06,2017-06-12/2017-06-18
5a055524e7326c001e901425,1502169689831039,2017-05-21 21:02:34,2017-05-21,2017-05,2017-05-15/2017-05-21
5a055524e7326c001e901426,1502169689831039,2017-05-20 04:24:48,2017-05-20,2017-05,2017-05-15/2017-05-21
5a055524e7326c001e901427,1502169689831039,2017-05-15 21:16:30,2017-05-15,2017-05,2017-05-15/2017-05-21
5a055524e7326c001e901428,1502169689831039,2017-05-09 23:54:32,2017-05-09,2017-05,2017-05-08/2017-05-14
5a055524e7326c001e901429,1502169689831039,2017-05-05 21:11:19,2017-05-05,2017-05,2017-05-01/2017-05-07
5a047c7a0cd60f001eed3698,1457411227699416,2017-11-08 19:19:27,2017-11-08,2017-11,2017-11-06/2017-11-12
5a047c7a0cd60f001eed3699,1457411227699416,2017-11-07 17:11:10,2017-11-07,2017-11,2017-11-06/2017-11-12
5a047c7a0cd60f001eed369a,1457411227699416,2017-11-07 02:43:17,2017-11-07,2017-11,2017-11-06/2017-11-12
5a047c7a0cd60f001eed369b,1457411227699416,2017-11-04 20:25:11,2017-11-04,2017-11,2017-10-30/2017-11-05
5a047c7a0cd60f001eed369c,1457411227699416,2017-11-03 20:36:27,2017-11-03,2017-11,2017-10-30/2017-11-05
5a047c7a0cd60f001eed369d,1457411227699416,2017-11-03 20:28:45,2017-11-03,2017-11,2017-10-30/2017-11-05
5a047c7a0cd60f001eed369e,1457411227699416,2017-11-01 19:14:01,2017-11-01,2017-11,2017-10-30/2017-11-05
5a047c7a0cd60f001eed369f,1457411227699416,2017-11-01 19:13:58,2017-11-01,2017-11,2017-10-30/2017-11-05
5a047c7a0cd60f001eed36a0,1457411227699416,2017-10-31 21:13:45,2017-10-31,2017-10,2017-10-30/2017-11-05
5a047c7a0cd60f001eed36a1,1457411227699416,2017-10-31 10:24:35,2017-10-31,2017-10,2017-10-30/2017-11-05
5a047c7a0cd60f001eed36a2,1457411227699416,2017-10-29 14:20:39,2017-10-29,2017-10,2017-10-23/2017-10-29
5a047c7a0cd60f001eed36a3,1457411227699416,2017-10-29 14:20:37,2017-10-29,2017-10,2017-10-23/2017-10-29
5a047c7a0cd60f001eed36a4,1457411227699416,2017-10-29 14:20:34,2017-10-29,2017-10,2017-10-23/2017-10-29
5a047c7a0cd60f001eed36a5,1457411227699416,2017-10-29 14:20:32,2017-10-29,2017-10,2017-10-23/2017-10-29
5a047c7a0cd60f001eed36a6,1457411227699416,2017-10-29 14:20:31,2017-10-29,2017-10,2017-10-23/2017-10-29
5a047c7a0cd60f001eed36a7,1457411227699416,2017-10-29 14:20:27,2017-10-29,2017-10,2017-10-23/2017-10-29
5a047c7a0cd60f001eed36a8,1457411227699416,2017-10-23 14:04:48,2017-10-23,2017-10,2017-10-23/2017-10-29
5a047c7a0cd60f001eed36a9,1457411227699416,2017-10-23 14:04:33,2017-10-23,2017-10,2017-10-23/2017-10-29
5a047c7a0cd60f001eed36aa,1457411227699416,2017-10-23 13:36:08,2017-10-23,2017-10,2017-10-23/2017-10-29
5a047c7a0cd60f001eed36ab,1457411227699416,2017-10-23 12:30:30,2017-10-23,2017-10,2017-10-23/2017-10-29
5a047c7a0cd60f001eed36ac,1457411227699416,2017-10-22 14:07:55,2017-10-22,2017-10,2017-10-16/2017-10-22
5a047c7a0cd60f001eed36ad,1457411227699416,2017-10-21 22:26:18,2017-10-21,2017-10,2017-10-16/2017-10-22
